task_id,phase,method,k,n,settled_effect_error_mean,immediate_effect_error_mean,contact_mode_preservation,task_progress_preservation_005,task_progress_mae,action_reconstruction_error_mean,codebook_utilization,dead_code_ratio,clipped_coordinate_rate
stove_turn_on,contact_onset,global_kmeans,64,192,260.31692556016645,210.08147105088608,0.9947916666666666,1.0,0.0051847970924178465,0.04683706653053302,0.0625,0.9375,0.0
stove_turn_on,contact_onset,global_kmeans,128,48,188.92630293692642,227.7101121724273,0.9166666666666666,1.0,0.0044109979587671835,0.042647095962432914,0.0390625,0.9609375,0.0
stove_turn_on,contact_onset,old_diagonal_sensitivity,32,48,500.2478030107183,533.2844550122733,0.4791666666666667,1.0,0.005798180857588552,0.626722147178619,0.03125,0.96875,0.23350694444444445
stove_turn_on,contact_onset,old_diagonal_sensitivity,64,192,3016.8415263901534,1940.460142934012,0.7864583333333334,0.2552083333333333,0.10596195450521884,0.39461195494214546,0.015625,0.984375,0.052083333333333336
stove_turn_on,contact_onset,old_diagonal_sensitivity,128,48,1048.5214996065486,1658.3497495641866,0.9791666666666666,0.7291666666666666,0.03585251794850735,0.36609630635468915,0.0078125,0.9921875,0.07118055555555555
stove_turn_on,contact_onset,pca_kmeans,32,48,311.8034227130738,241.73905271422953,0.8958333333333334,1.0,0.009601122617067427,0.04715494774553421,0.0625,0.9375,0.0
stove_turn_on,contact_onset,pca_kmeans,64,192,277.46520812907255,184.0427390144217,0.9947916666666666,1.0,0.007972868604871064,0.044080907442986046,0.0625,0.9375,0.0
stove_turn_on,contact_onset,pca_kmeans,128,48,197.24319237891078,142.19813795983188,1.0,1.0,0.005124187601105221,0.03741730509606663,0.0234375,0.9765625,0.0
stove_turn_on,contact_onset,permuted_j,32,48,5383.8988599444665,2840.8326837048294,0.041666666666666664,0.25,0.1844224488798115,1.0103946049243187,0.03125,0.96875,0.9895833333333334
stove_turn_on,contact_onset,permuted_j,64,192,6352.701319414536,3175.5913789625138,0.0,0.25,0.21908192521564818,1.0148410563804968,0.015625,0.984375,1.0
stove_turn_on,contact_onset,permuted_j,128,48,6359.82385159282,3173.151087993768,0.0,0.25,0.2191632223223973,1.0148435076782638,0.0078125,0.9921875,1.0
stove_turn_on,contact_onset,phase_conditioned_kmeans,32,48,145.87518373210526,234.11330485239117,0.9791666666666666,1.0,0.0028016101914056825,0.04434207693657081,0.0625,0.9375,0.0
stove_turn_on,contact_onset,phase_conditioned_kmeans,64,192,156.76266914297295,188.94198539894066,0.9635416666666666,1.0,0.004019673151109372,0.04397734375663412,0.046875,0.953125,0.0
stove_turn_on,contact_onset,phase_conditioned_kmeans,128,48,115.82244220631287,149.0964755870056,1.0,1.0,0.0022868419290493617,0.0432048878372164,0.046875,0.953125,0.0
stove_turn_on,contact_onset,random_spd,32,48,3769.213464266822,1331.3166273056065,0.25,0.0,0.13101989786351,0.9983604071679392,0.03125,0.96875,0.9895833333333334
stove_turn_on,contact_onset,random_spd,64,192,2981.2958968637236,1286.8370823820042,0.25,0.25,0.07912420734765926,0.9998451085611758,0.015625,0.984375,0.9895833333333334
stove_turn_on,contact_onset,random_spd,128,48,5914.380366314045,3752.5671705687746,0.75,0.0,0.20489799059475966,0.9980635380507054,0.0078125,0.9921875,0.9895833333333334
stove_turn_on,free_space,caaa_v2,32,48,132.52309575675426,96.29860178390034,1.0,1.0,0.0,0.31232377434918096,0.03125,0.96875,0.0
stove_turn_on,free_space,caaa_v2,64,192,133.43680152739398,97.21200553056524,1.0,1.0,0.0,0.31505320011725907,0.015625,0.984375,0.0
stove_turn_on,free_space,caaa_v2,128,48,133.21039314140856,97.34413662414023,1.0,1.0,0.0,0.31469849315650295,0.0078125,0.9921875,0.0
stove_turn_on,free_space,covariance_mahalanobis,32,48,68.02069914518438,50.660028357146224,1.0,1.0,0.0,0.09687315048225993,0.03125,0.96875,0.0
stove_turn_on,free_space,covariance_mahalanobis,64,192,65.08004616893312,49.253109569935184,1.0,1.0,0.0,0.08877042065751274,0.03125,0.96875,0.0
stove_turn_on,free_space,covariance_mahalanobis,128,48,52.23426809046973,38.63539652094523,1.0,1.0,0.0,0.07790926467727498,0.015625,0.984375,0.0
stove_turn_on,free_space,euclidean_farthest,32,48,124.25905425123732,69.69979852710608,1.0,1.0,0.0,0.12664375266892416,0.0625,0.9375,0.0
stove_turn_on,free_space,euclidean_farthest,64,192,54.70922937578905,35.854670793878824,1.0,1.0,0.0,0.07884536488208384,0.03125,0.96875,0.0
stove_turn_on,free_space,euclidean_farthest,128,48,40.26607416489401,29.29031363888174,1.0,1.0,0.0,0.05800519506084306,0.03125,0.96875,0.0
stove_turn_on,free_space,global_kmeans,32,48,65.64292583940562,41.89604512350126,1.0,1.0,0.0,0.07923758747393565,0.0625,0.9375,0.0
stove_turn_on,free_space,global_kmeans,64,192,56.833045712189026,38.22819170662902,1.0,1.0,0.0,0.07274032152782613,0.03125,0.96875,0.0
stove_turn_on,free_space,global_kmeans,128,48,45.99129029126535,31.925641461350924,1.0,1.0,0.0,0.061519564041502134,0.0234375,0.9765625,0.0
stove_turn_on,free_space,old_diagonal_sensitivity,32,48,604.5237348406096,201.29095867273352,1.0,1.0,0.0,0.9838871833111501,0.03125,0.96875,0.6258680555555556
stove_turn_on,free_space,old_diagonal_sensitivity,64,192,477.630263111704,197.5695395399274,1.0,1.0,0.0,1.030313412794226,0.015625,0.984375,0.7957899305555556
stove_turn_on,free_space,old_diagonal_sensitivity,128,48,431.9659849397637,240.97553251248056,1.0,1.0,0.0,0.9594262875260444,0.0078125,0.9921875,0.5
stove_turn_on,free_space,pca_kmeans,32,48,58.94589865840958,38.361687785593226,1.0,1.0,0.0,0.07353902672770792,0.0625,0.9375,0.0
stove_turn_on,free_space,pca_kmeans,64,192,52.083201810129786,33.66398975048812,1.0,1.0,0.0,0.06710438915414166,0.03125,0.96875,0.0
stove_turn_on,free_space,pca_kmeans,128,48,48.99451628320653,33.08660807168116,1.0,1.0,0.0,0.06126175713957425,0.0390625,0.9609375,0.0
stove_turn_on,free_space,permuted_j,32,48,649.2346000980356,308.6964688465127,1.0,1.0,0.0,1.060044489865553,0.03125,0.96875,0.9895833333333334
stove_turn_on,free_space,permuted_j,64,192,713.2033397017964,380.8630498914317,1.0,1.0,0.0,1.0424671168833177,0.015625,0.984375,0.84375
stove_turn_on,free_space,permuted_j,128,48,713.0382198976735,365.0868844709387,1.0,1.0,0.0,1.1449962726833602,0.0078125,0.9921875,0.9479166666666666
stove_turn_on,free_space,phase_conditioned_kmeans,32,48,45.99129029126535,31.925641461350924,1.0,1.0,0.0,0.061519564041502134,0.09375,0.90625,0.0
stove_turn_on,free_space,phase_conditioned_kmeans,64,192,49.61295320754285,33.26670894219832,1.0,1.0,0.0,0.06110540474144618,0.09375,0.90625,0.0
stove_turn_on,free_space,phase_conditioned_kmeans,128,48,48.484757864682784,32.702359573675615,1.0,1.0,0.0,0.06012923545859012,0.046875,0.953125,0.0
stove_turn_on,free_space,random_spd,32,48,702.479870142772,412.81890135288035,1.0,1.0,0.0,0.9897137401024213,0.03125,0.96875,1.0
stove_turn_on,free_space,random_spd,64,192,680.372871316069,445.37598902423787,1.0,1.0,0.0,0.9902872363970768,0.015625,0.984375,1.0
stove_turn_on,free_space,random_spd,128,48,842.5618817918584,551.0088230957175,1.0,1.0,0.0,1.0134262287016453,0.0078125,0.9921875,0.9895833333333334
stove_turn_on,post_contact,caaa_v2,32,48,1135.3445998323377,818.1774113175883,0.16666666666666666,0.75,0.028110219619128785,0.8071942250205799,0.03125,0.96875,0.5711805555555556
stove_turn_on,post_contact,caaa_v2,64,192,1299.131181252707,937.2298568067521,0.25,0.734375,0.035618120232678886,0.8173116027315137,0.015625,0.984375,0.5733506944444444
stove_turn_on,post_contact,caaa_v2,128,48,1478.309611957544,1062.2874080266445,0.3125,0.5208333333333334,0.04250246504892322,0.8248047386633717,0.0078125,0.9921875,0.5833333333333334
stove_turn_on,post_contact,covariance_mahalanobis,32,48,622.5241365090802,566.9385342317887,0.8958333333333334,0.7708333333333334,0.02148132877568591,0.09650071163690811,0.0625,0.9375,0.0
stove_turn_on,post_contact,covariance_mahalanobis,64,192,1204.2208271669078,684.9390209308464,0.8697916666666666,0.4375,0.04162197230749426,0.09179277836511233,0.078125,0.921875,0.0
stove_turn_on,post_contact,covariance_mahalanobis,128,48,1633.6586235961793,506.7727290782396,0.8333333333333334,0.6666666666666666,0.05717728051152831,0.08957658246488413,0.0390625,0.9609375,0.0
stove_turn_on,post_contact,euclidean_farthest,32,48,485.3983270503183,553.6730759406277,0.875,0.8541666666666666,0.016636456224866855,0.10736072964995735,0.03125,0.96875,0.0
stove_turn_on,post_contact,euclidean_farthest,64,192,406.6238322550806,359.0573060097784,0.8645833333333334,0.9895833333333334,0.013701660032655614,0.0788285928705588,0.0625,0.9375,0.0
stove_turn_on,post_contact,euclidean_farthest,128,48,537.5989290479778,360.5343282391721,0.9166666666666666,1.0,0.0180518824579836,0.07279893377107205,0.0390625,0.9609375,0.0
stove_turn_on,post_contact,global_kmeans,32,48,681.9367659659098,396.79927448117104,0.8958333333333334,0.875,0.023649108760023168,0.08965499224904101,0.0625,0.9375,0.0
stove_turn_on,post_contact,global_kmeans,64,192,353.5675950912082,407.1266830390559,0.8958333333333334,0.9947916666666666,0.011944096852131004,0.08361492155205567,0.0625,0.9375,0.0
stove_turn_on,post_contact,global_kmeans,128,48,493.6088621149799,345.8779503718741,0.875,1.0,0.017047297285459163,0.07228083856361976,0.03125,0.96875,0.0
stove_turn_on,post_contact,old_diagonal_sensitivity,32,48,11229.408851853497,7580.907828326936,0.8125,0.0,0.39688279175353264,0.6564243063502176,0.03125,0.96875,0.375
stove_turn_on,post_contact,old_diagonal_sensitivity,64,192,2292.1608392732737,1990.2285592090022,0.890625,0.75,0.07777456011263055,0.46430830843007814,0.015625,0.984375,0.19618055555555555
stove_turn_on,post_contact,old_diagonal_sensitivity,128,48,4587.568398040457,3468.885504747461,0.875,0.5,0.1598431860850519,0.47907608222973513,0.0078125,0.9921875,0.20833333333333334
stove_turn_on,post_contact,pca_kmeans,32,48,736.3631615750559,513.1783917556553,0.875,0.875,0.02560464397029884,0.09538015757311713,0.0625,0.9375,0.0
stove_turn_on,post_contact,pca_kmeans,64,192,574.966103174711,544.0951510728628,0.8802083333333334,0.9270833333333334,0.01975327371536997,0.09056431148457685,0.046875,0.953125,0.0
stove_turn_on,post_contact,pca_kmeans,128,48,573.9250473642641,556.1752746418223,0.9375,1.0,0.019502652537511798,0.07688592393454985,0.0390625,0.9609375,0.0
stove_turn_on,post_contact,permuted_j,32,48,7926.948458720425,4727.175102673843,0.3958333333333333,0.25,0.2760691179413176,1.039109992792425,0.03125,0.96875,1.0
stove_turn_on,post_contact,permuted_j,64,192,8418.270389806881,5269.95210454232,0.390625,0.25,0.2942510023947525,1.0295095898382238,0.015625,0.984375,1.0
stove_turn_on,post_contact,permuted_j,128,48,5250.295764449003,2700.477405355178,0.6458333333333334,0.5,0.17653721341970385,1.0190162101508158,0.015625,0.984375,1.0
stove_turn_on,post_contact,phase_conditioned_kmeans,32,48,498.9484316206737,432.51189375814187,0.8958333333333334,0.8125,0.016988394681601546,0.08767041484721594,0.1875,0.8125,0.0
stove_turn_on,post_contact,phase_conditioned_kmeans,64,192,554.2249393763972,483.5264115107484,0.890625,0.8177083333333334,0.019050623901170335,0.08584786246523053,0.125,0.875,0.0
stove_turn_on,post_contact,phase_conditioned_kmeans,128,48,573.4265584214003,445.6494357635333,0.8958333333333334,0.7708333333333334,0.019608005168356177,0.08439069381226016,0.0859375,0.9140625,0.0
stove_turn_on,post_contact,random_spd,32,48,5197.561894987846,1445.4152369855722,0.8958333333333334,0.25,0.18145951371580507,1.0139506030168508,0.03125,0.96875,1.0
stove_turn_on,post_contact,random_spd,64,192,5209.411872514102,1520.1056548296456,0.640625,0.25,0.18172096732944854,1.013817219743851,0.015625,0.984375,1.0
stove_turn_on,post_contact,random_spd,128,48,4125.961547868048,1383.553937328612,0.8541666666666666,0.3958333333333333,0.13794564152903838,1.001515966582444,0.015625,0.984375,1.0
stove_turn_on,pre_contact,caaa_v2,32,48,6588.369195698033,1710.8962401631968,0.8958333333333334,0.5625,0.22897886998991065,0.8749803261619213,0.03125,0.96875,0.6666666666666666
stove_turn_on,pre_contact,caaa_v2,64,192,6907.346621737488,1628.2754379072783,0.859375,0.5625,0.24162579720945745,0.8891176511704263,0.015625,0.984375,0.6521267361111112
stove_turn_on,pre_contact,caaa_v2,128,48,7075.435685628198,1981.3156388674731,0.7708333333333334,0.5,0.2460853937742692,0.8845776053569621,0.0078125,0.9921875,0.6675347222222222
stove_turn_on,pre_contact,covariance_mahalanobis,32,48,238.73059989808135,277.8051854650753,0.4791666666666667,1.0,0.0031461335507433296,0.07659871341419364,0.09375,0.90625,0.0
stove_turn_on,pre_contact,covariance_mahalanobis,64,192,580.249751312744,508.75547799210403,0.5,0.9479166666666666,0.015227881431674797,0.0861173307593694,0.109375,0.890625,0.0
stove_turn_on,pre_contact,covariance_mahalanobis,128,48,521.750777843515,732.7654085361573,0.5,1.0,0.012244430673534224,0.08340589916618309,0.046875,0.953125,0.0
stove_turn_on,pre_contact,euclidean_farthest,32,48,579.5986556042532,729.6013870467613,0.4583333333333333,0.9583333333333334,0.01589603139899026,0.09261965122188105,0.09375,0.90625,0.0
stove_turn_on,pre_contact,euclidean_farthest,64,192,561.4482394982592,299.77006298737047,0.671875,0.9739583333333334,0.015467150686288955,0.08868489044136203,0.125,0.875,0.0
stove_turn_on,pre_contact,euclidean_farthest,128,48,425.16241913191084,631.5092658173386,0.5208333333333334,0.9583333333333334,0.010483787547608111,0.0806670005896671,0.046875,0.953125,0.0
stove_turn_on,pre_contact,global_kmeans,32,48,418.5276082104362,740.0307661818425,0.3541666666666667,1.0,0.009928843729269944,0.0807617816008251,0.0625,0.9375,0.0
stove_turn_on,pre_contact,global_kmeans,64,192,528.7322081277783,197.9053215905694,0.5208333333333334,0.9114583333333334,0.015094750744130156,0.07859378803913504,0.046875,0.953125,0.0
stove_turn_on,pre_contact,global_kmeans,128,48,512.8367501916607,327.5234927834502,0.5625,0.9166666666666666,0.013955888734998909,0.08086711502710452,0.0546875,0.9453125,0.0
stove_turn_on,pre_contact,old_diagonal_sensitivity,32,48,516.1906738514673,2647.8732279862875,0.7708333333333334,1.0,0.006869864172167888,0.4061337703565994,0.03125,0.96875,0.052083333333333336
stove_turn_on,pre_contact,old_diagonal_sensitivity,64,192,616.5201823423492,817.8107157388835,0.15625,1.0,0.015648918300290537,0.2664804926133329,0.015625,0.984375,0.0
stove_turn_on,pre_contact,old_diagonal_sensitivity,128,48,700.937156112533,825.623390602173,0.8541666666666666,0.9166666666666666,0.021609851270157826,0.1724916643726997,0.0078125,0.9921875,0.0
stove_turn_on,pre_contact,pca_kmeans,32,48,407.9615583140873,722.4940483403008,0.4791666666666667,1.0,0.010453246359709742,0.06492589956142023,0.0625,0.9375,0.0
stove_turn_on,pre_contact,pca_kmeans,64,192,552.67186347267,709.4963548885972,0.5,1.0,0.014892254217093823,0.061551030682229606,0.078125,0.921875,0.0
stove_turn_on,pre_contact,pca_kmeans,128,48,537.8635596288842,729.7491973388846,0.4375,1.0,0.012477368406260585,0.064248749157091,0.0546875,0.9453125,0.0
stove_turn_on,pre_contact,permuted_j,32,48,2805.294820788103,1830.0407733246295,0.7291666666666666,0.5,0.06471378385761413,1.0187505102666556,0.03125,0.96875,1.0
stove_turn_on,pre_contact,permuted_j,64,192,4126.467619005974,1404.0590371357493,0.71875,0.5,0.06453737031607441,1.0189510644724702,0.015625,0.984375,1.0
stove_turn_on,pre_contact,permuted_j,128,48,4028.1735985719456,1170.1936079624413,0.7291666666666666,0.5,0.06381315896736355,1.02311831344577,0.0078125,0.9921875,1.0
stove_turn_on,pre_contact,phase_conditioned_kmeans,32,48,511.40819106827513,287.26453655532777,0.4791666666666667,0.9375,0.01374781368254994,0.08437568182890316,0.125,0.875,0.0
stove_turn_on,pre_contact,phase_conditioned_kmeans,64,192,501.3815074715671,386.49104170021684,0.4947916666666667,0.875,0.013905269813796554,0.08362854717203594,0.09375,0.90625,0.0
stove_turn_on,pre_contact,phase_conditioned_kmeans,128,48,429.49129888302554,506.550136563664,0.3958333333333333,1.0,0.008417219255932107,0.08189556923320496,0.0546875,0.9453125,0.0
stove_turn_on,pre_contact,random_spd,32,48,4944.58709036066,1472.981853835041,0.9791666666666666,0.25,0.14522603306912182,1.0295476871832439,0.03125,0.96875,0.9895833333333334
stove_turn_on,pre_contact,random_spd,64,192,5306.306477923258,1510.864735278458,0.96875,0.2552083333333333,0.143219170080339,1.0346421389472502,0.015625,0.984375,0.9893663194444444
stove_turn_on,pre_contact,random_spd,128,48,5571.534834176564,2313.3784744178033,0.9791666666666666,0.25,0.17111952347060913,0.9939029962409817,0.0078125,0.9921875,0.9791666666666666
wine_rack,contact_onset,caaa_v2,32,48,5642.78800196278,4684.644391069447,0.9166666666666666,1.0,0.0025625929870461833,0.8264643553220798,0.03125,0.96875,0.5920138888888888
wine_rack,contact_onset,caaa_v2,64,192,4228.66956864958,2420.7778349788873,0.59375,1.0,0.002782292530790403,0.8029696110570516,0.015625,0.984375,0.6143663194444444
wine_rack,contact_onset,caaa_v2,128,48,2806.0270269474604,2476.990298477554,0.625,1.0,0.0015745040899153822,0.7870748560233402,0.0078125,0.9921875,0.5442708333333334
wine_rack,contact_onset,covariance_mahalanobis,32,48,811.0928677869119,429.2535166307783,0.75,1.0,0.0005989225999097455,0.06333651452471781,0.0625,0.9375,0.0
wine_rack,contact_onset,covariance_mahalanobis,64,192,531.1054815309077,233.83028341452902,0.8229166666666666,1.0,0.0004081658423097684,0.05163081970187453,0.046875,0.953125,0.0
wine_rack,contact_onset,covariance_mahalanobis,128,48,784.7683325785729,344.0468103257304,0.8125,1.0,0.0004123698311861368,0.04776312806155253,0.046875,0.953125,0.0
wine_rack,contact_onset,euclidean_farthest,32,48,1019.8417574080355,741.2788140367151,0.7708333333333334,1.0,0.0006767501908744623,0.10548172728310756,0.09375,0.90625,0.0
wine_rack,contact_onset,euclidean_farthest,64,192,1046.8962136704856,711.9697429464878,0.8333333333333334,1.0,0.0008091262724975867,0.07556026569884622,0.09375,0.90625,0.0
wine_rack,contact_onset,euclidean_farthest,128,48,465.50925304846686,280.79096322891917,0.875,1.0,0.00025176245721958077,0.04139842913731053,0.03125,0.96875,0.0
wine_rack,contact_onset,global_kmeans,32,48,779.0841245007085,362.03468407658875,0.9375,1.0,0.0004074430438403571,0.05489489810268953,0.0625,0.9375,0.0
wine_rack,contact_onset,global_kmeans,64,192,571.5489502467453,306.3719956160065,0.7760416666666666,1.0,0.00030212342874533167,0.045262620461872245,0.078125,0.921875,0.0
wine_rack,contact_onset,global_kmeans,128,48,665.8757688176688,304.57572186429564,0.8333333333333334,1.0,0.00033506159849818466,0.044136655091684525,0.046875,0.953125,0.0
wine_rack,contact_onset,old_diagonal_sensitivity,32,48,2903.588814797395,1334.6622876425877,0.8333333333333334,1.0,0.0018939379184923614,0.36416632932548065,0.03125,0.96875,0.09375
wine_rack,contact_onset,old_diagonal_sensitivity,64,192,772.5760618512962,480.990192718914,0.6875,1.0,0.00043788435412712295,0.21068207739206493,0.015625,0.984375,0.03125
wine_rack,contact_onset,old_diagonal_sensitivity,128,48,852.2485125795451,827.2950457894036,0.8333333333333334,1.0,0.0006314498687565699,0.16347731780610245,0.0078125,0.9921875,0.041666666666666664
wine_rack,contact_onset,pca_kmeans,32,48,404.6784830752844,325.00205316789175,0.8333333333333334,1.0,0.0004775382640516713,0.05138508840064693,0.125,0.875,0.0
wine_rack,contact_onset,pca_kmeans,64,192,349.07659530235287,211.84451121584414,0.8125,1.0,0.0002844063142926456,0.04764637320631395,0.046875,0.953125,0.0
wine_rack,contact_onset,pca_kmeans,128,48,308.1976460459652,262.1239706544363,0.8541666666666666,1.0,0.0002888907511454661,0.04305942727563331,0.0390625,0.9609375,0.0
wine_rack,contact_onset,permuted_j,32,48,5777.4301475405255,4539.433708264552,0.375,1.0,0.004874909226898178,1.0042350064488577,0.03125,0.96875,1.0
wine_rack,contact_onset,permuted_j,64,192,5777.723599115253,4543.334834050007,0.34375,1.0,0.004870864649214111,1.0042343345307807,0.015625,0.984375,1.0
wine_rack,contact_onset,permuted_j,128,48,7920.80505596069,1678.7259579539314,0.3333333333333333,1.0,0.0013338874048783864,1.0000699324552416,0.0078125,0.9921875,1.0
wine_rack,contact_onset,phase_conditioned_kmeans,32,48,456.91731170297516,203.00862039811477,0.8958333333333334,1.0,0.000351156486707015,0.043691433062149086,0.125,0.875,0.0
wine_rack,contact_onset,phase_conditioned_kmeans,64,192,420.73766027903474,217.68237091741278,0.8125,1.0,0.0003517551541551825,0.0439318789810233,0.15625,0.84375,0.0
wine_rack,contact_onset,phase_conditioned_kmeans,128,48,386.3704041455032,241.05841727562333,0.75,1.0,0.00035792861479381523,0.043121629088309736,0.0703125,0.9296875,0.0
wine_rack,contact_onset,random_spd,32,48,1382.3761863181,388.03980370010896,0.75,1.0,0.0004038340348096389,0.11358844613476456,0.03125,0.96875,0.0
wine_rack,contact_onset,random_spd,64,192,1501.8912261297683,371.5832897190813,0.7552083333333334,1.0,0.00045079039630065626,0.11314109542746109,0.015625,0.984375,0.0
wine_rack,contact_onset,random_spd,128,48,2089.971692003751,679.2695858395081,0.6666666666666666,1.0,0.0011030801704834555,0.1382660520108819,0.015625,0.984375,0.013020833333333334
wine_rack,free_space,caaa_v2,32,48,455.70568635153813,170.37024231358987,1.0,1.0,0.0,0.1442421119837947,0.03125,0.96875,0.0
wine_rack,free_space,caaa_v2,64,192,452.98638552630814,168.72238553563326,1.0,1.0,0.0,0.1420448344162312,0.015625,0.984375,0.0
wine_rack,free_space,caaa_v2,128,48,454.07211121361075,169.44294126189195,1.0,1.0,0.0,0.14310285381699384,0.0078125,0.9921875,0.0
wine_rack,free_space,covariance_mahalanobis,32,48,56.96165961589972,28.362223543694125,1.0,1.0,0.0,0.053067752101658795,0.03125,0.96875,0.0
wine_rack,free_space,covariance_mahalanobis,64,192,35.6844834621838,17.5734719822523,1.0,1.0,0.0,0.030394959571085494,0.03125,0.96875,0.0
wine_rack,free_space,covariance_mahalanobis,128,48,28.862703772592607,15.616673721674536,1.0,1.0,0.0,0.033300514011091624,0.0234375,0.9765625,0.0
wine_rack,free_space,euclidean_farthest,32,48,140.56343871576823,66.56901557612615,1.0,1.0,0.0,0.11157217331523824,0.0625,0.9375,0.0
wine_rack,free_space,euclidean_farthest,64,192,47.12779907476414,24.134757316579623,1.0,1.0,0.0,0.05190684562687095,0.046875,0.953125,0.0
wine_rack,free_space,euclidean_farthest,128,48,34.728366410559055,15.15637886978652,1.0,1.0,0.0,0.030093704157061484,0.0234375,0.9765625,0.0
wine_rack,free_space,global_kmeans,32,48,95.206779907881,37.94478157740485,1.0,1.0,0.0,0.04699822984159809,0.0625,0.9375,0.0
wine_rack,free_space,global_kmeans,64,192,40.28993809550038,21.80116931478319,1.0,1.0,0.0,0.04664630366469682,0.046875,0.953125,0.0
wine_rack,free_space,global_kmeans,128,48,29.704224479992558,15.437787850025797,1.0,1.0,0.0,0.030975759413816945,0.03125,0.96875,0.0
wine_rack,free_space,old_diagonal_sensitivity,32,48,744.4841371408233,216.5744931337671,1.0,1.0,0.0,0.8967943494496692,0.03125,0.96875,0.7152777777777778
wine_rack,free_space,old_diagonal_sensitivity,64,192,447.27838792416765,173.98910780005681,1.0,1.0,0.0,0.9301189232445441,0.015625,0.984375,0.7712673611111112
wine_rack,free_space,old_diagonal_sensitivity,128,48,430.5396938376923,193.94601232934102,1.0,1.0,0.0,0.7509781346896256,0.0078125,0.9921875,0.3758680555555556
wine_rack,free_space,pca_kmeans,32,48,59.91014116289379,29.58797659355116,1.0,1.0,0.0,0.052447095990169335,0.03125,0.96875,0.0
wine_rack,free_space,pca_kmeans,64,192,55.5508085023802,27.37497199404616,1.0,1.0,0.0,0.050360200442776976,0.03125,0.96875,0.0
wine_rack,free_space,pca_kmeans,128,48,41.849164378281586,19.858220314593318,1.0,1.0,0.0,0.03568442730468993,0.0234375,0.9765625,0.0
wine_rack,free_space,permuted_j,32,48,791.8230809366167,449.15288919850394,1.0,1.0,0.0,1.0101778473890466,0.03125,0.96875,0.9791666666666666
wine_rack,free_space,permuted_j,64,192,725.2692472917887,371.90365423882923,1.0,1.0,0.00026755403851883036,0.9963920910850415,0.015625,0.984375,0.96875
wine_rack,free_space,permuted_j,128,48,577.1615396759261,352.5038092576845,1.0,1.0,0.0,0.9903221936856265,0.0078125,0.9921875,0.9583333333333334
wine_rack,free_space,phase_conditioned_kmeans,32,48,30.856566160486263,15.78961657742263,1.0,1.0,0.0,0.03140902186151786,0.09375,0.90625,0.0
wine_rack,free_space,phase_conditioned_kmeans,64,192,32.42274923790189,16.301144264385115,1.0,1.0,0.0,0.030296240896002507,0.0625,0.9375,0.0
wine_rack,free_space,phase_conditioned_kmeans,128,48,29.44827971189228,14.933438732260816,1.0,1.0,0.0,0.030105057834540205,0.0390625,0.9609375,0.0
wine_rack,free_space,random_spd,32,48,969.6529965634109,632.7805816251988,1.0,1.0,0.0,0.9870355412880057,0.03125,0.96875,0.9895833333333334
wine_rack,free_space,random_spd,64,192,754.7884126519481,597.703699654252,1.0,1.0,0.0,0.9818145955166457,0.015625,0.984375,1.0
wine_rack,free_space,random_spd,128,48,901.4634377392425,638.0775782889816,1.0,1.0,0.0,0.9814516427821444,0.0078125,0.9921875,1.0
wine_rack,post_contact,caaa_v2,32,48,995071.8098794735,812871.3392618262,1.0,0.2916666666666667,0.16876973902099116,0.39944802813648517,0.1875,0.8125,0.21875
wine_rack,post_contact,caaa_v2,64,192,1011004.305320792,1156860.0244107735,1.0,0.34375,0.13395333256584466,0.36079475872130007,0.125,0.875,0.1996527777777778
wine_rack,post_contact,caaa_v2,128,48,873938.9153458112,855173.6908168745,1.0,0.3333333333333333,0.13217833745581506,0.3528580362158955,0.046875,0.953125,0.2013888888888889
wine_rack,post_contact,covariance_mahalanobis,32,48,767534.4593220549,937896.0181147488,1.0,0.8333333333333334,0.06651732852081181,0.070362532755655,0.09375,0.90625,0.0
wine_rack,post_contact,covariance_mahalanobis,64,192,802714.3850839379,1425721.9485656703,1.0,0.8229166666666666,0.06906497371056923,0.07914722102880521,0.046875,0.953125,0.0
wine_rack,post_contact,covariance_mahalanobis,128,48,873064.0737533498,1203531.0957156713,1.0,0.8333333333333334,0.06490182974324937,0.0781114938080767,0.0390625,0.9609375,0.0
wine_rack,post_contact,euclidean_farthest,32,48,865033.6375382748,1584973.6215845246,1.0,0.8333333333333334,0.07042260027756314,0.07378824415099303,0.0625,0.9375,0.0
wine_rack,post_contact,euclidean_farthest,64,192,853535.3604168566,1755892.846415257,1.0,0.828125,0.0685364318738492,0.06179763005281985,0.078125,0.921875,0.0
wine_rack,post_contact,euclidean_farthest,128,48,931295.5805307245,1307409.7377595117,1.0,0.8333333333333334,0.0676221558995183,0.06203125545207864,0.0390625,0.9609375,0.0
wine_rack,post_contact,global_kmeans,32,48,817255.1580744698,1656475.0754783172,1.0,0.8333333333333334,0.06935576788836244,0.0640220271087986,0.09375,0.90625,0.0
wine_rack,post_contact,global_kmeans,64,192,837528.7920328748,1536723.4621092833,1.0,0.8229166666666666,0.07254303576503868,0.07037322377359698,0.078125,0.921875,0.0
wine_rack,post_contact,global_kmeans,128,48,838278.0568323262,1049337.6179513894,1.0,0.8333333333333334,0.06817581502596705,0.06523826466633668,0.03125,0.96875,0.0
wine_rack,post_contact,old_diagonal_sensitivity,32,48,1393758.9656068666,1693278.1872911397,1.0,0.7708333333333334,0.049494490394051543,0.15243572036455863,0.09375,0.90625,0.0
