candidate_distance_spearman,context_modulation_norm,inference_latency_ms,kendall_tau,level,method,metric_condition_number,n,ndcg_at_16,oracle_neighbor_recall_at_1,oracle_neighbor_recall_at_8,oracle_regret,pairwise_accuracy,phase,task_id
0.0108586279703,6.07108185291,0.00295104826414,0.016091161099,phase,CONTROL_CONTEXT_SHUFFLED__K64,12.5492325068,3840,0.397653934253,0.0963541666667,0.190950520833,0.267018397118,0.508045580549,post_contact,ALL
0.650129354649,1.9643285647,0.00362133216135,0.502609236042,pooled,CONTROL_CURRENT_CONTACT_ONLY__FULL,4.56583504379,15360,0.615833333223,0.212565104167,0.375024414062,0.186070553489,0.751304618021,ALL,ALL
0.60636171638,0.859895020723,0.00362133216135,0.466144929977,task,CONTROL_CURRENT_CONTACT_ONLY__FULL,1.75930422544,3840,0.588244686775,0.210677083333,0.356315104167,0.20754130032,0.733072464989,ALL,bowl_on_plate
0.693992907632,1.63473248482,0.00362133216135,0.545862703963,task,CONTROL_CURRENT_CONTACT_ONLY__FULL,3.38613545895,3840,0.588576917177,0.208333333333,0.369889322917,0.179126189007,0.772931351981,ALL,plate_push
0.671235004637,3.33411645889,0.00362133216135,0.510904239998,task,CONTROL_CURRENT_CONTACT_ONLY__FULL,9.09062147141,3840,0.655826190336,0.206510416667,0.383333333333,0.133351095582,0.755452119999,ALL,stove_turn_on
0.628927789946,2.02857029438,0.00362133216135,0.48752507023,task,CONTROL_CURRENT_CONTACT_ONLY__FULL,4.02727901936,3840,0.630685538604,0.224739583333,0.390559895833,0.224263629046,0.743762535115,ALL,wine_rack
0.938101060013,1.8828047961,0.00362133216135,0.79170580406,phase,CONTROL_CURRENT_CONTACT_ONLY__FULL,4.42988023162,3840,0.976195498448,0.451041666667,0.68076171875,0.00320626696342,0.89585290203,free_space,ALL
0.534037222428,1.8828047961,0.00362133216135,0.390999387445,phase,CONTROL_CURRENT_CONTACT_ONLY__FULL,4.42988023162,3840,0.48073535618,0.126041666667,0.264485677083,0.26547928851,0.695499693723,pre_contact,ALL
0.553513482755,2.04585233331,0.00362133216135,0.405957532757,phase,CONTROL_CURRENT_CONTACT_ONLY__FULL,4.70178985596,3840,0.491943973215,0.13671875,0.268326822917,0.235662458669,0.702978766379,contact_onset,ALL
0.574865653398,2.04585233331,0.00362133216135,0.421774219906,phase,CONTROL_CURRENT_CONTACT_ONLY__FULL,4.70178985596,3840,0.514458505048,0.136458333333,0.2865234375,0.239934199812,0.710887109953,post_contact,ALL
-0.0203321378509,1.9643285647,0.00362133216135,0.00485372220558,pooled,CONTROL_CURRENT_CONTACT_ONLY__K64,4.56583504379,15360,0.511500102556,0.11875,0.206396484375,0.212186011715,0.502426861103,ALL,ALL
-0.0270865202939,0.859895020723,0.00362133216135,-0.00201064689674,task,CONTROL_CURRENT_CONTACT_ONLY__K64,1.75930422544,3840,0.487546386802,0.11484375,0.20068359375,0.229725270271,0.498994676552,ALL,bowl_on_plate
-0.0034434375373,1.63473248482,0.00362133216135,0.0207378284586,task,CONTROL_CURRENT_CONTACT_ONLY__K64,3.38613545895,3840,0.488497593736,0.112239583333,0.206119791667,0.211147008283,0.510368914229,ALL,plate_push
-0.0131116019631,3.33411645889,0.00362133216135,0.00825858568895,task,CONTROL_CURRENT_CONTACT_ONLY__K64,9.09062147141,3840,0.538755831219,0.119010416667,0.2166015625,0.164151375811,0.504129292844,ALL,stove_turn_on
