action_reconstruction_rmse,atlas_size,balanced_task_effect_error,candidate_distance_spearman,clipped,code_perplexity,contact_mode_preserved,context_modulation_norm,error_group_contact_mode_and_penetration,error_group_gripper_and_articulation,error_group_object_pose,error_group_task_progress_and_constraint,error_group_tcp_object_relative_pose,inference_latency_ms,intervention,kendall_tau,level,method,metric_condition_number,n,ndcg_at_16,normalized_code_utilization,object_pose_error,oracle_neighbor_recall_at_1,oracle_neighbor_recall_at_8,oracle_regret,pairwise_accuracy,phase,row_type,selected_code_change_fraction,task_id,task_progress_abs_error,tcp_object_relative_pose_error,unique_codes,valid_bank_size
,,,0.671235004637,,,,3.33411645889,,,,,,0.00362133216135,,0.510904239998,task,CONTROL_CURRENT_CONTACT_ONLY__FULL,9.09062147141,3840,0.655826190336,,,0.206510416667,0.383333333333,0.133351095582,0.755452119999,ALL,,,stove_turn_on,,,,
,,,0.628927789946,,,,2.02857029438,,,,,,0.00362133216135,,0.48752507023,task,CONTROL_CURRENT_CONTACT_ONLY__FULL,4.02727901936,3840,0.630685538604,,,0.224739583333,0.390559895833,0.224263629046,0.743762535115,ALL,,,wine_rack,,,,
,,,0.938101060013,,,,1.8828047961,,,,,,0.00362133216135,,0.79170580406,phase,CONTROL_CURRENT_CONTACT_ONLY__FULL,4.42988023162,3840,0.976195498448,,,0.451041666667,0.68076171875,0.00320626696342,0.89585290203,free_space,,,ALL,,,,
,,,0.534037222428,,,,1.8828047961,,,,,,0.00362133216135,,0.390999387445,phase,CONTROL_CURRENT_CONTACT_ONLY__FULL,4.42988023162,3840,0.48073535618,,,0.126041666667,0.264485677083,0.26547928851,0.695499693723,pre_contact,,,ALL,,,,
,,,0.553513482755,,,,2.04585233331,,,,,,0.00362133216135,,0.405957532757,phase,CONTROL_CURRENT_CONTACT_ONLY__FULL,4.70178985596,3840,0.491943973215,,,0.13671875,0.268326822917,0.235662458669,0.702978766379,contact_onset,,,ALL,,,,
,,,0.574865653398,,,,2.04585233331,,,,,,0.00362133216135,,0.421774219906,phase,CONTROL_CURRENT_CONTACT_ONLY__FULL,4.70178985596,3840,0.514458505048,,,0.136458333333,0.2865234375,0.239934199812,0.710887109953,post_contact,,,ALL,,,,
,,,-0.0203321378509,,,,1.9643285647,,,,,,0.00362133216135,,0.00485372220558,pooled,CONTROL_CURRENT_CONTACT_ONLY__K64,4.56583504379,15360,0.511500102556,,,0.11875,0.206396484375,0.212186011715,0.502426861103,ALL,,,ALL,,,,
,,,-0.0270865202939,,,,0.859895020723,,,,,,0.00362133216135,,-0.00201064689674,task,CONTROL_CURRENT_CONTACT_ONLY__K64,1.75930422544,3840,0.487546386802,,,0.11484375,0.20068359375,0.229725270271,0.498994676552,ALL,,,bowl_on_plate,,,,
,,,-0.0034434375373,,,,1.63473248482,,,,,,0.00362133216135,,0.0207378284586,task,CONTROL_CURRENT_CONTACT_ONLY__K64,3.38613545895,3840,0.488497593736,,,0.112239583333,0.206119791667,0.211147008283,0.510368914229,ALL,,,plate_push,,,,
,,,-0.0131116019631,,,,3.33411645889,,,,,,0.00362133216135,,0.00825858568895,task,CONTROL_CURRENT_CONTACT_ONLY__K64,9.09062147141,3840,0.538755831219,,,0.119010416667,0.2166015625,0.164151375811,0.504129292844,ALL,,,stove_turn_on,,,,
,,,-0.0376869916094,,,,2.02857029438,,,,,,0.00362133216135,,-0.00757087842846,task,CONTROL_CURRENT_CONTACT_ONLY__K64,4.02727901936,3840,0.531200598465,,,0.12890625,0.202180989583,0.243720392495,0.496214560786,ALL,,,wine_rack,,,,
