action_reconstruction_rmse,atlas_size,balanced_task_effect_error,clipped,code_perplexity,contact_mode_preserved,error_group_contact_mode_and_penetration,error_group_gripper_and_articulation,error_group_object_pose,error_group_task_progress_and_constraint,error_group_tcp_object_relative_pose,inference_latency_ms,level,method,n,normalized_code_utilization,object_pose_error,phase,task_id,task_progress_abs_error,tcp_object_relative_pose_error,unique_codes,valid_bank_size
0.0186738365166,128,0.18193178012,0,32.7221469552,0.971354166667,0.21066362666,0.517197428825,0,0.111159657898,0.070638187215,0.0118304911578,task,CONTROL_CONSEQUENCE_LABEL_SHUFFLED__FULL,1536,0.255641773088,0,ALL,stove_turn_on,0.00160627438658,0.070638187215,54,128
0.0188991783191,128,0.173183825808,0,33.1029773053,0.964192708333,0.412711778409,0.074723584071,0.146224368002,0.0551113473254,0.177148051233,0.0118304911578,task,CONTROL_CONSEQUENCE_LABEL_SHUFFLED__FULL,1536,0.258617010198,0.146224368002,ALL,wine_rack,0.01001549498,0.177148051233,62,128
0.0183556603557,128,0.0186745604286,0,32.3699534292,1,0,5.61508113355e-08,1.15354520875e-29,1.40432391778e-31,0.0933727459924,0.0118304911578,phase,CONTROL_CONSEQUENCE_LABEL_SHUFFLED__FULL,1536,0.252890261166,1.15354520875e-29,free_space,ALL,5.05961013827e-19,0.0933727459924,56,128
0.0186815251665,128,0.389783916806,0,33.3203916543,0.850260416667,1.07855797714,0.242846294507,0.247945734325,0.0866240559887,0.292945522064,0.0118304911578,phase,CONTROL_CONSEQUENCE_LABEL_SHUFFLED__FULL,1536,0.260315559799,0.247945734325,pre_contact,ALL,0.000937976028092,0.292945522064,53,128
0.0189713876514,128,0.356028806276,0,32.9521840775,0.981119791667,0.951647645785,0.296312967784,0.256324238792,0.026020319116,0.249838859903,0.0118304911578,phase,CONTROL_CONSEQUENCE_LABEL_SHUFFLED__FULL,1536,0.257438938106,0.256324238792,contact_onset,ALL,0.000965711228205,0.249838859903,58,128
0.0185679435801,128,0.2891615652,0,32.3264116516,1,0.699760669299,0.296795216952,0.154988582389,0.141580854995,0.152682502366,0.0118304911578,phase,CONTROL_CONSEQUENCE_LABEL_SHUFFLED__FULL,1536,0.252550091028,0.154988582389,post_contact,ALL,0.0136278611084,0.152682502366,64,128
0.0203451487106,64,0.281936912202,0,18.8585019629,0.957682291667,0.708540500417,0.230531063928,0.179881946011,0.0696908117688,0.221040238884,0.0118304911578,pooled,CONTROL_CONSEQUENCE_LABEL_SHUFFLED__K64,6144,0.294664093171,0.179881946011,ALL,ALL,0.00376045080902,0.221040238884,95,128
0.0204163732049,64,0.497855805961,0,18.5559110501,0.90625,1.13143408345,0.226911589789,0.498440921777,0.101399626531,0.531092808254,0.0118304911578,task,CONTROL_CONSEQUENCE_LABEL_SHUFFLED__K64,1536,0.289936110157,0.498440921777,ALL,bowl_on_plate,0.00425432904721,0.531092808254,80,128
0.0204213982477,64,0.24346967655,0,18.9584395703,0.982421875,1.04603628195,0.047335580004,0.0569136469327,0.000707133998718,0.0663557398659,0.0118304911578,task,CONTROL_CONSEQUENCE_LABEL_SHUFFLED__K64,1536,0.296225618285,0.0569136469327,ALL,plate_push,0.00011978045926,0.0663557398659,77,128
0.0204139766942,64,0.207510314287,0,19.111539808,0.970052083333,0.240431883903,0.577883686244,0,0.127138753931,0.0920972473565,0.0118304911578,task,CONTROL_CONSEQUENCE_LABEL_SHUFFLED__K64,1536,0.2986178095,0,ALL,stove_turn_on,0.00174369332829,0.0920972473565,74,128
0.0201288466955,64,0.178911852008,0,18.8081174235,0.972005208333,0.416259752359,0.0699933996734,0.164173215334,0.049517732614,0.19461516006,0.0118304911578,task,CONTROL_CONSEQUENCE_LABEL_SHUFFLED__K64,1536,0.293876834742,0.164173215334,ALL,wine_rack,0.00892400040132,0.19461516006,77,128
0.0204647773672,64,0.0247376103321,0,19.7804918356,1,0,7.80899058229e-08,1.01780962336e-29,1.0030885127e-31,0.123687973571,0.0118304911578,phase,CONTROL_CONSEQUENCE_LABEL_SHUFFLED__K64,1536,0.309070184932,1.01780962336e-29,free_space,ALL,3.61400724162e-19,0.123687973571,70,128
0.020117245951,64,0.402600743607,0,18.1631729118,0.852213541667,1.09525490968,0.252057485777,0.259115586453,0.0920954041554,0.314480331972,0.0118304911578,phase,CONTROL_CONSEQUENCE_LABEL_SHUFFLED__K64,1536,0.283799576748,0.259115586453,pre_contact,ALL,0.000949264961255,0.314480331972,74,128
0.0202614752623,64,0.388391140105,0,17.7845920994,0.978515625,1.04177720821,0.339272086487,0.271295205838,0.0328666595481,0.256744540448,0.0118304911578,phase,CONTROL_CONSEQUENCE_LABEL_SHUFFLED__K64,1536,0.277884251554,0.271295205838,contact_onset,ALL,0.000970371273927,0.256744540448,82,128
