action_reconstruction_rmse,atlas_size,balanced_task_effect_error,candidate_distance_spearman,clipped,code_perplexity,contact_mode_preserved,context_modulation_norm,error_group_contact_mode_and_penetration,error_group_gripper_and_articulation,error_group_object_pose,error_group_task_progress_and_constraint,error_group_tcp_object_relative_pose,inference_latency_ms,intervention,joint_reversal_accuracy,kendall_tau,level,method,metric_condition_number,n,ndcg_at_16,normalized_code_utilization,object_pose_error,oracle_neighbor_recall_at_1,oracle_neighbor_recall_at_8,oracle_regret,pairs,pairwise_accuracy,phase,row_type,selected_code_change_fraction,side_accuracy,side_s1_accuracy,side_s2_accuracy,task_id,task_progress_abs_error,tcp_object_relative_pose_error,unique_codes,valid_bank_size
,,,-0.0251556740467,,,,2.02857029438,,,,,,0.00771243625448,,,0.00170651366686,task,CONTROL_CURRENT_CONTACT_ONLY__K64,4.02727901936,1536,0.633252728028,,,0.154296875,0.229654947917,0.154656318924,,0.500853256833,ALL,,,,,,wine_rack,,,,
,,,-0.0159776625773,,,,1.8828047961,,,,,,0.00771243625448,,,0.0399848835981,phase,CONTROL_CURRENT_CONTACT_ONLY__K64,4.42988023162,1536,0.873881454339,,,0.253255208333,0.297119140625,0.00899168985237,,0.519992441799,free_space,,,,,,ALL,,,,
,,,-0.0136213427084,,,,1.8828047961,,,,,,0.00771243625448,,,-0.00334947875014,phase,CONTROL_CURRENT_CONTACT_ONLY__K64,4.42988023162,1536,0.381194392138,,,0.0859375,0.174072265625,0.313462612229,,0.498325260625,pre_contact,,,,,,ALL,,,,
,,,0.00600928363695,,,,2.04585233331,,,,,,0.00771243625448,,,0.0133050785058,phase,CONTROL_CURRENT_CONTACT_ONLY__K64,4.70178985596,1536,0.390314168732,,,0.0813802083333,0.177001953125,0.314558134103,,0.506652539253,contact_onset,,,,,,ALL,,,,
,,,0.0296688915239,,,,2.04585233331,,,,,,0.00771243625448,,,0.0351343171154,phase,CONTROL_CURRENT_CONTACT_ONLY__K64,4.70178985596,1536,0.449865422191,,,0.0970052083333,0.212076822917,0.246409940446,,0.517567158558,post_contact,,,,,,ALL,,,,
,,,0.628392595244,,,,5.94799294323,,,,,,0.0103086736153,,,0.485476389805,pooled,CONTROL_JOINT_STATE_NOMINAL_SHUFFLED__FULL,12.605021134,6144,0.612151630303,,,0.220540364583,0.368347167969,0.207825442842,,0.742738194903,ALL,,,,,,ALL,,,,
,,,0.52206987736,,,,6.03008291125,,,,,,0.0103086736153,,,0.405962926509,task,CONTROL_JOINT_STATE_NOMINAL_SHUFFLED__FULL,12.5954173803,1536,0.490039837593,,,0.212890625,0.329671223958,0.37013079162,,0.702981463255,ALL,,,,,,bowl_on_plate,,,,
,,,0.662626422372,,,,5.70350539684,,,,,,0.0103086736153,,,0.517828723936,task,CONTROL_JOINT_STATE_NOMINAL_SHUFFLED__FULL,12.5868960619,1536,0.570341615102,,,0.211588541667,0.354329427083,0.18275928885,,0.758914361968,ALL,,,,,,plate_push,,,,
,,,0.675506328001,,,,6.0513894856,,,,,,0.0103086736153,,,0.516729644248,task,CONTROL_JOINT_STATE_NOMINAL_SHUFFLED__FULL,12.6112193465,1536,0.658473777135,,,0.197916666667,0.376546223958,0.148682957493,,0.758364822124,ALL,,,,,,stove_turn_on,,,,
,,,0.653367753242,,,,6.00699397922,,,,,,0.0103086736153,,,0.501384264528,task,CONTROL_JOINT_STATE_NOMINAL_SHUFFLED__FULL,12.6265517473,1536,0.729751291382,,,0.259765625,0.412841796875,0.129728733403,,0.750692132264,ALL,,,,,,wine_rack,,,,
