contact_correct,contact_probability,episode_id,method,nrmse,phase,predicted_norm,split,squared_error,target_id,task_id,true_norm,uncertainty
0,,24,LJ_linear_j_atlas,,pre_contact,3.4131876646571997,calibration,0.4080743547306107,80,bowl_on_plate,3.6609812095601804,nan
0,,24,LJ_linear_j_atlas,,pre_contact,3.4131876646571997,calibration,1.7458117810587988,81,bowl_on_plate,4.887752893027973,nan
0,,24,LJ_linear_j_atlas,,pre_contact,4.212444172178032,calibration,2.003829799230058,82,bowl_on_plate,12.006333790017592,nan
0,,24,LJ_linear_j_atlas,,pre_contact,4.212444172178032,calibration,13.271283221520449,83,bowl_on_plate,17.254064296180843,nan
0,,24,LJ_linear_j_atlas,,pre_contact,1.5339248118472046,calibration,0.9796134918992948,84,bowl_on_plate,4.5644237382017785,nan
0,,24,LJ_linear_j_atlas,,pre_contact,1.5339248118472046,calibration,0.22994684418323383,85,bowl_on_plate,2.2969813006356867,nan
0,,24,LJ_linear_j_atlas,,pre_contact,2.9026990034351146,calibration,1.2735303231875288,86,bowl_on_plate,5.796907505093522,nan
0,,24,LJ_linear_j_atlas,,pre_contact,2.9026990034351146,calibration,0.4760954882998805,87,bowl_on_plate,4.2623319081599975,nan
0,,24,LJ_linear_j_atlas,,pre_contact,7.543926537200527,calibration,1.7314274931113887,88,bowl_on_plate,14.449673688448847,nan
0,,24,LJ_linear_j_atlas,,pre_contact,7.543926537200527,calibration,4.603302301727012,89,bowl_on_plate,7.101025055401495,nan
0,,24,LJ_linear_j_atlas,,pre_contact,7.82283492471762,calibration,1.513498133100849,90,bowl_on_plate,5.7396845211678995,nan
0,,24,LJ_linear_j_atlas,,pre_contact,7.82283492471762,calibration,6.816111773232851,91,bowl_on_plate,8.622006422174586,nan
0,,24,LJ_linear_j_atlas,,pre_contact,0.24421399998210286,calibration,0.8132831119005547,92,bowl_on_plate,5.298582233379615,nan
0,,24,LJ_linear_j_atlas,,pre_contact,0.24421399998210286,calibration,0.42257883899868853,93,bowl_on_plate,3.8460521369273066,nan
0,,24,LJ_linear_j_atlas,,pre_contact,0.3050183227646348,calibration,2.715491335791573,94,bowl_on_plate,9.608829067199471,nan
0,,24,LJ_linear_j_atlas,,pre_contact,0.3050183227646348,calibration,0.11014758348680535,95,bowl_on_plate,1.9487390118013947,nan
0,,24,LJ_linear_j_atlas,,contact_onset,1.0581082802584438,calibration,0.6764487920175825,0,bowl_on_plate,5.020697865707279,nan
0,,24,LJ_linear_j_atlas,,contact_onset,1.0581082802584438,calibration,3.5023217027011566,1,bowl_on_plate,11.476478133689655,nan
0,,24,LJ_linear_j_atlas,,contact_onset,2.2813365153793166,calibration,0.9153979715494718,2,bowl_on_plate,6.014342617688671,nan
0,,24,LJ_linear_j_atlas,,contact_onset,2.2813365153793166,calibration,2.4919184452127405,3,bowl_on_plate,10.459235972783063,nan
0,,24,LJ_linear_j_atlas,,contact_onset,0.856944806378963,calibration,0.9062352511188144,4,bowl_on_plate,5.298368293108523,nan
0,,24,LJ_linear_j_atlas,,contact_onset,0.856944806378963,calibration,0.47450627500432996,5,bowl_on_plate,4.586260860195289,nan
0,,24,LJ_linear_j_atlas,,contact_onset,0.8719441776442768,calibration,0.7500931797265514,6,bowl_on_plate,4.946436098633177,nan
0,,24,LJ_linear_j_atlas,,contact_onset,0.8719441776442768,calibration,0.32543240036151433,7,bowl_on_plate,3.5947969703810747,nan
0,,24,LJ_linear_j_atlas,,contact_onset,3.221987315234996,calibration,0.8201419940593084,8,bowl_on_plate,3.420913817841756,nan
