action_reconstruction_rmse,atlas_size,atlas_unique,balanced_task_effect_error,clipped,contact_force_effect_error,contact_mode_preserved,decoded_bank_index,decoded_mode,decoded_uncertainty,direction_family_id,direction_id,episode_id,error_group_contact_mode_and_penetration,error_group_gripper_and_articulation,error_group_object_pose,error_group_task_progress_and_constraint,error_group_tcp_object_relative_pose,method,nearest_predicted_distance,phase,radius,sign,split,target_id,target_mode,target_uncertainty,task_id,task_progress_abs_error
0.02155033149522441,64,64,0.5334072255102796,0,0.018175018389191926,1,30,1,0.036662158,0,2,26,2.4375,1.3730835950810417e-14,0.15636882182744805,3.179477360234034e-05,0.07313551095033409,MC_NCEA,0.2780899723078599,pre_contact,0.09198049576352774,1,calibration,11,1,0.08508167,bowl_on_plate,0.00011277370899698269
0.020319083399987888,64,64,0.4832797310945029,0,0.025340989130026914,1,30,1,0.036662158,0,3,26,2.3001757427210094,8.252391373454845e-12,0.042284427211570004,4.22783276737945e-05,0.07389620720400888,MC_NCEA,0.1760945711363811,pre_contact,0.07924865757496452,-1,calibration,12,1,0.03412983,bowl_on_plate,0.00013004357373402886
0.03374591514235173,64,64,0.5850725814329776,0,0.06836990365405222,1,120,1,0.03370767,0,3,26,2.4375,4.118793738035147e-12,0.20017445868298653,2.5575756833808902e-05,0.287662872720949,MC_NCEA,0.18950121732759886,pre_contact,0.07924865757496452,1,calibration,13,1,0.021663334,bowl_on_plate,0.00010114495901192289
0.030839522729051477,64,64,0.5459712983608085,0,0.04344286084250356,1,37,1,0.04881025,0,3,26,2.4375,2.4580825869573873e-11,0.05489141635118687,6.453961914673147e-05,0.23740053580912798,MC_NCEA,0.3000575966469811,pre_contact,0.11219511218346198,-1,calibration,14,1,0.033274826,bowl_on_plate,0.0001606731080756596
0.029473286023802236,64,64,0.2727506891362118,0,0.05145590374430157,1,137,1,0.134169,0,3,26,0.8076115314358236,1.8161551575768302e-13,0.060224577411582346,0.00015938109171301367,0.49575795574175835,MC_NCEA,0.3085043360771566,pre_contact,0.11219511218346198,1,calibration,15,1,0.019883929,bowl_on_plate,0.00025249244876868193
0.03624715207497604,64,64,0.6054140807473313,0,0.11094791802137349,1,120,1,0.03370767,0,4,26,2.4375,5.464632259225647e-13,0.19400886937396816,4.816185296338497e-07,0.39556105274361203,MC_NCEA,0.34263812609080185,pre_contact,0.10230773598964106,-1,calibration,16,1,0.036363326,bowl_on_plate,1.3879748263334601e-05
0.024812088149926977,64,64,0.5345254939705995,0,0.06625127966611848,1,101,1,0.10824147,0,4,26,2.4375,4.191737732911681e-12,0.025130392233106986,1.3004957877425573e-05,0.20998407265782135,MC_NCEA,0.33667386639445807,pre_contact,0.10230773598964106,1,calibration,17,1,0.033559706,bowl_on_plate,7.212477487639202e-05
0.03321976477853144,64,64,0.625074231759464,0,0.1001848095807174,1,137,1,0.134169,0,4,26,2.4375,1.3109137616896273e-11,0.08341247704177078,0.00034857037469843393,0.604110111367742,MC_NCEA,0.32025451264306304,pre_contact,0.11534019682957847,-1,calibration,18,1,0.03672113,bowl_on_plate,0.0003734007898751335
0.026769981564822146,64,64,0.5411250093415801,0,0.06663504426319895,1,101,1,0.10824147,0,4,26,2.4375,9.223496562026678e-12,0.030650717124206535,1.4940677551279211e-05,0.23745938889691987,MC_NCEA,0.3049863803804973,pre_contact,0.11534019682957847,1,calibration,19,1,0.036059,bowl_on_plate,7.730634527974845e-05
0.017463308597906867,64,64,0.500596931044536,0,0.019299560849865616,1,30,1,0.036662158,0,5,26,2.4375,1.0520145765830467e-14,0.04383190593162742,1.585942273008569e-05,0.021636889868311335,MC_NCEA,0.1462574704637414,pre_contact,0.044613378159824774,-1,calibration,20,1,0.03894062,bowl_on_plate,7.96477814633545e-05
0.02640051834931698,64,64,0.5377083964443627,0,0.032900302427673646,1,40,1,0.057508744,0,5,26,2.4375,8.412202340973945e-11,0.2222471848987176,0.0003909907627224226,0.028403806476251774,MC_NCEA,0.24926435927988522,pre_contact,0.044613378159824774,1,calibration,21,1,0.033913117,bowl_on_plate,0.0003954697271460472
0.03266697118930468,64,64,0.44954795189608604,0,0.04817765854720276,1,37,1,0.04881025,0,5,26,1.9781925311532884,6.545639085643552e-14,0.06492009149385086,2.4223856836677112e-05,0.20460291297638897,MC_NCEA,0.1775252454780688,pre_contact,0.11228779979673531,-1,calibration,22,1,0.041454144,bowl_on_plate,9.843547498067373e-05
0.036077064297147826,64,64,0.6182409528215408,0,0.051632232823932624,1,120,1,0.03370767,0,5,26,2.4375,1.4938789543653509e-12,0.20813038158440886,1.5999491620729928e-06,0.4455727825726395,MC_NCEA,0.2244259037647591,pre_contact,0.11228779979673531,1,calibration,23,1,0.07040983,bowl_on_plate,2.5297819369052288e-05
0.016548461815851206,64,64,0.07231678837809044,0,0.018457913403349863,1,19,1,0.2676643,0,6,26,0.1566830463595708,2.9254874051985163e-12,0.020645615601206917,1.372538703264103e-06,0.18425390738804573,MC_NCEA,0.23779845362734492,pre_contact,0.07144942843173402,-1,calibration,24,1,0.08909288,bowl_on_plate,2.3431079388402942e-05
0.024581954285557227,64,64,0.5957235015536647,0,0.09260112754957255,1,43,1,0.041768778,0,6,26,2.4375,1.8285634396803835e-11,0.30758919096092524,0.00016787758879579002,0.23336043920031685,MC_NCEA,0.2961522751981181,pre_contact,0.07144942843173402,1,calibration,25,1,0.034580283,bowl_on_plate,0.0002591351684320675
0.01686243955854916,64,64,0.09584756040049483,0,0.023364917712181372,1,19,1,0.2676643,0,6,26,0.3554122400484947,2.9367519960533342e-12,0.011922004105015318,3.2852539969521083e-06,0.11190027259203039,MC_NCEA,0.1882680861191937,pre_contact,0.1009105959275582,-1,calibration,26,1,0.11273906,bowl_on_plate,3.625053928951738e-05
0.02122557403854876,64,64,0.555817487555443,0,0.05026715431811265,1,60,1,0.02746833,0,6,26,2.4375,1.4639839860092286e-12,0.19921063063818895,6.34037074451954e-05,0.1423134034301167,MC_NCEA,0.2906994929207739,pre_contact,0.1009105959275582,1,calibration,27,1,0.035210107,bowl_on_plate,0.00015925289001483822
0.01686663127505986,64,64,0.2665856909103017,0,0.018876460715783933,1,184,1,0.075980514,0,7,26,1.152078919974017,3.134129013111489e-11,0.11068261491885768,0.0003402997750387588,0.06982661985225376,MC_NCEA,0.27169386879511304,pre_contact,0.0963435389651427,-1,calibration,28,1,0.083424926,bowl_on_plate,0.0003689443183130803
0.026743263490031595,64,64,0.4549321027113976,0,0.03904421116758594,1,110,1,0.08191317,0,7,26,2.0522527903010737,5.1726892703792364e-12,0.1533911553888102,0.00015519981299339674,0.06886136804893761,MC_NCEA,0.2556402385005457,pre_contact,0.0963435389651427,1,calibration,29,1,0.116893224,bowl_on_plate,0.0002491584339278097
0.0174034845994116,64,64,0.11159830777931494,0,0.023495576619806464,1,184,1,0.075980514,0,7,26,0.38982466292683715,5.1215825932583746e-12,0.11729025992634678,0.0004035939562928042,0.05047302208197635,MC_NCEA,0.19312166222805902,pre_contact,0.1085805209727391,-1,calibration,30,1,0.08977312,bowl_on_plate,0.0004017929597655012
0.028136553432540297,64,64,0.413333581552222,0,0.03270815956493012,1,110,1,0.08191317,0,7,26,1.7694810221675095,1.8081364375787644e-11,0.19472473876313268,0.00022681033343886688,0.10223533647894743,MC_NCEA,0.29530311999476994,pre_contact,0.1085805209727391,1,calibration,31,1,0.12936306,bowl_on_plate,0.0003012044710417605
0.01629303962692557,64,64,0.2698377763771518,0,0.02858192254461911,1,203,1,0.062661804,0,8,26,0.8193655305205736,1.3683725103799812e-11,0.1633406484121863,0.0001358604817993972,0.36634684245751603,MC_NCEA,0.2865452803430078,pre_contact,0.0924032936846402,-1,calibration,32,1,0.0615284,bowl_on_plate,0.00023311840922535243
0.026257958376275443,64,64,0.5316269951207391,0,0.033822952277717,1,8,1,0.06222517,0,8,26,2.4375,4.727563003887674e-13,0.09697544264014683,3.2975056707297365e-06,0.12365623545740442,MC_NCEA,0.34767795001731017,pre_contact,0.0924032936846402,1,calibration,33,1,0.31400502,bowl_on_plate,3.631807082282723e-05
0.01629474154630113,64,64,0.2619040202749375,0,0.02802940598932439,1,203,1,0.062661804,0,8,26,0.7809792370981024,1.3591598806346337e-11,0.16310029480573693,0.00013515073273513383,0.3653054187245214,MC_NCEA,0.28754232468728147,pre_contact,0.09262752511591016,-1,calibration,34,1,0.06166118,bowl_on_plate,0.000232508694663347
0.02628194217361401,64,64,0.5318365746395255,0,0.03386067291338072,1,8,1,0.06222517,0,8,26,2.4375,4.718546294173544e-13,0.09728897850996285,3.304198412079165e-06,0.12439059048878054,MC_NCEA,0.3480836147064507,pre_contact,0.09262752511591016,1,calibration,35,1,0.3150016,bowl_on_plate,3.6354908400815233e-05
0.020850833152341305,64,64,0.5541022309229143,0,0.04940179419005175,1,92,1,0.11470486,0,9,26,2.4375,8.334071496329691e-11,0.12555795426752756,0.00016094535323226178,0.20729225491047087,MC_NCEA,0.31646516852496714,pre_contact,0.05860054777234973,-1,calibration,36,1,0.034555726,bowl_on_plate,0.00025372847946752985
0.02129533186485828,64,64,0.09167779522844456,0,0.012188523951078981,1,37,1,0.04881025,0,9,26,0.30209172999154854,3.3602448193528866e-12,0.017150711270364258,4.854868254408281e-06,0.13914168000869534,MC_NCEA,0.21619922224744567,pre_contact,0.05860054777234973,1,calibration,37,1,0.026975207,bowl_on_plate,4.406753115121509e-05
0.02525020020582257,64,64,0.5231069281732392,0,0.05613167419070445,1,0,1,0.024438336,0,9,26,2.4375,1.306660538419447e-13,0.0600489800990807,2.8998135232987014e-07,0.11798537078563243,MC_NCEA,0.2916718988495347,pre_contact,0.09437479348484674,-1,calibration,38,1,0.063871995,bowl_on_plate,1.0769983330161104e-05
0.02251732427868736,64,64,0.5034110834725001,0,0.022813100452070707,1,37,1,0.04881025,0,9,26,2.4375,2.8012689127132515e-12,0.005640016633671896,4.315278932304322e-06,0.07391108544709461,MC_NCEA,0.32081722857374645,pre_contact,0.09437479348484674,1,calibration,39,1,0.03539953,bowl_on_plate,4.154649892496032e-05
0.027975710535186986,64,64,0.6229672143374018,0,0.009868857066671103,1,43,1,0.041768778,0,10,26,2.4375,3.579880830140863e-11,0.22263543063905977,0.000320741181222164,0.454379899830928,MC_NCEA,0.24267854082926968,pre_contact,0.0885227186306666,-1,calibration,40,1,0.026001422,bowl_on_plate,0.00035818496965794866
0.02924171918898665,64,64,0.609013622411132,0,0.03221657191919417,1,153,1,0.0786836,0,10,26,2.4375,6.571005895008434e-10,0.4250839580258104,3.957482324699352e-05,0.18244457854950225,MC_NCEA,0.24639082645775032,pre_contact,0.0885227186306666,1,calibration,41,1,0.034654886,bowl_on_plate,0.00012581704693243045
0.030571583129390532,64,64,0.7056365532031597,0,0.04596739521545704,1,43,1,0.041768778,0,10,26,2.4375,2.1330481120772388e-11,0.37868237002489774,0.000433343749588801,0.711567052219981,MC_NCEA,0.21709532001910928,pre_contact,0.108444877947624,-1,calibration,42,1,0.025946114,bowl_on_plate,0.00041633820367042995
0.03176759525221745,64,64,0.4592093106822935,0,0.029862086137181738,1,153,1,0.0786836,0,10,26,1.6413456925695908,5.359147900100677e-10,0.417212462072639,4.8484941309852756e-05,0.23743991329201267,MC_NCEA,0.35781537066133395,pre_contact,0.108444877947624,1,calibration,43,1,0.03978652,bowl_on_plate,0.00013926225807425752
0.022582697315726704,64,64,0.41308091390957025,0,0.013061531023542239,1,236,1,0.022617124,0,11,26,1.9512227919783902,3.092320391214556e-12,0.03646595055947524,1.8443889713834861e-06,0.07771398261792199,MC_NCEA,0.23475230884211667,pre_contact,0.0678959616335782,-1,calibration,44,1,0.013990281,bowl_on_plate,2.7161656587060268e-05
0.015115920500247898,64,64,0.6792990029082768,0,0.06268780596414669,1,217,1,0.024400907,0,11,26,2.4375,1.1639202815134268e-10,0.17561926962181162,5.500537511220766e-06,0.7833702442656693,MC_NCEA,0.2849125560111081,pre_contact,0.0678959616335782,1,calibration,45,1,0.060955223,bowl_on_plate,4.690644949778555e-05
0.02268658475340425,64,64,0.398167042010538,0,0.01221911805208964,1,236,1,0.022617124,0,11,26,1.8773340086994854,3.0752313465209906e-12,0.03633472003947564,1.9435999946233884e-06,0.07716453771065877,MC_NCEA,0.22263068251861848,pre_contact,0.06904028132194949,-1,calibration,46,1,0.013805535,bowl_on_plate,2.7882611029983462e-05
0.015109561163793585,64,64,0.6795177507213552,0,0.06369516755253575,1,217,1,0.024400907,0,11,26,2.4375,1.1614002991281181e-10,0.1763396541357428,4.608770864528698e-06,0.7837444905840285,MC_NCEA,0.2849677249324166,pre_contact,0.06904028132194949,1,calibration,47,1,0.06167078,bowl_on_plate,4.2936096070922414e-05
0.024693986192073275,64,64,0.19028514019529913,0,0.01206900556314087,1,157,1,0.033867814,1,12,26,0.0419956083485657,1.515154398683979e-14,0.2532808676139575,0.00012041875408834468,0.6560288062598689,MC_NCEA,0.33440862431047114,pre_contact,0.10070840454084037,-1,calibration,48,1,0.017842691,bowl_on_plate,0.00021947095852375975
0.01683280395694908,64,64,0.045606302120252344,0,0.01762151959439051,1,187,1,0.47608954,1,12,26,0.161680392406802,3.0281609121172776e-13,0.005505857815456314,5.1061336101253065e-06,0.0608401542450905,MC_NCEA,0.21548325761859727,pre_contact,0.10070840454084037,1,calibration,49,1,0.3433729,bowl_on_plate,4.5193511083452265e-05
0.025176128948559924,64,64,0.18340345479022346,0,0.011226851015291084,1,157,1,0.033867814,1,12,26,0.025818561068034266,1.189086938943529e-13,0.2352934447897067,0.0001305648067616345,0.6557747032864958,MC_NCEA,0.33484568501646883,pre_contact,0.10577113699992682,-1,calibration,50,1,0.01928566,bowl_on_plate,0.0002285299164325183
0.017029446295994656,64,64,0.043217049737752276,0,0.01728074667212905,1,187,1,0.47608954,1,12,26,0.1421052688984557,3.115442824094943e-13,0.0042895070136965375,4.8287953162960725e-06,0.06968564398098127,MC_NCEA,0.22013393620111948,pre_contact,0.10577113699992682,1,calibration,51,1,0.37257305,bowl_on_plate,4.3949040109181325e-05
0.014916663651633263,64,64,0.6486615331645621,0,0.05927486815169569,1,220,1,0.17745785,1,13,26,2.4375,2.2753535029761538e-10,0.39198947215368135,0.0002596111817372482,0.41355858225985637,MC_NCEA,0.3431576671635758,pre_contact,0.054386789520071664,-1,calibration,52,1,0.04611404,bowl_on_plate,0.00032224908486278014
0.015362913621951082,64,64,0.5469999708007947,0,0.035955725833929364,1,153,1,0.0786836,1,13,26,2.4375,6.839502598414135e-10,0.26380010232600104,3.257608485137385e-08,0.033699718417936675,MC_NCEA,0.2609545962755292,pre_contact,0.054386789520071664,1,calibration,53,1,0.019292045,bowl_on_plate,3.60976923646783e-06
0.01862814073673489,64,64,0.5183289513728513,0,0.10535949110177256,1,114,1,0.07492732,1,13,26,2.4375,3.4528514937119706e-11,0.07030999220636536,1.0785651912830631e-07,0.08383465676684347,MC_NCEA,0.3414761909077876,pre_contact,0.10120791628554077,-1,calibration,54,1,0.04038252,bowl_on_plate,6.568303255127805e-06
0.012068895441595047,64,64,0.4266530122143816,0,0.02385949502351899,1,153,1,0.0786836,1,13,26,2.0205202961179927,2.587223831962136e-10,0.08065751471030189,4.326292493078499e-06,0.03208292369239793,MC_NCEA,0.21809766040931128,pre_contact,0.10120791628554077,1,calibration,55,1,0.04753737,bowl_on_plate,4.1599483136589566e-05
0.020500068867235287,64,64,0.5211476790399372,0,0.001660052470600304,1,30,1,0.036662158,1,14,26,2.4375,2.8320184480212598e-12,0.1056440626880431,4.875737242940254e-05,0.06254557513638152,MC_NCEA,0.2582167053163132,pre_contact,0.04140187794417513,-1,calibration,56,1,0.053630386,bowl_on_plate,0.00013965295905121744
0.019172713288558067,64,64,0.43181055424151227,0,0.005569565441154574,1,8,1,0.06222517,1,14,26,2.063673344516322,1.9646683484038736e-12,0.018902609336750646,2.712933853308717e-06,0.07647410441867125,MC_NCEA,0.2771894936253236,pre_contact,0.04140187794417513,1,calibration,57,1,0.04241623,bowl_on_plate,3.294197233505436e-05
0.025359234253671162,64,64,0.5833118350618889,0,0.06268609365903959,1,68,1,0.10799256,1,14,26,2.4375,5.848206345214682e-10,0.4062666347330751,3.960182166992228e-05,0.07275293816987882,MC_NCEA,0.34857798755459185,pre_contact,0.09148014621549216,-1,calibration,58,1,0.17998344,bowl_on_plate,0.00012585995657066196
0.014056966527180711,64,64,0.06413528045729884,0,0.008972808529577566,1,60,1,0.02746833,1,14,26,0.007518293906997149,3.235598711064153e-12,0.05708767054071284,3.7817812617290746e-05,0.2560326200229313,MC_NCEA,0.22445798578991746,pre_contact,0.09148014621549216,1,calibration,59,1,0.021657305,bowl_on_plate,0.0001229923780033393
0.026932386340283165,64,64,0.5993587822391806,0,0.04605728276134058,1,120,1,0.03370767,1,15,26,2.4375,6.192652448095795e-13,0.12976167900747884,7.709927660245596e-07,0.42953146119503893,MC_NCEA,0.2826420973939764,pre_contact,0.04836025263278198,-1,calibration,60,1,0.03140727,bowl_on_plate,1.756123874929738e-05
0.026527710462749543,64,64,0.30602810283947746,0,0.04763329748148171,1,110,1,0.08191317,1,15,26,1.4249998842365987,7.00723582536937e-12,0.07252941064509709,8.691318009348669e-08,0.032611132395504325,MC_NCEA,0.3090889914343921,pre_contact,0.04836025263278198,1,calibration,61,1,0.07116115,bowl_on_plate,5.896208276290338e-06
0.022148173105815218,64,64,0.14549488913150369,0,0.026180924174909137,1,184,1,0.075980514,1,15,26,0.3554230068756423,2.788432884512179e-10,0.14351838041733803,3.6811723698538485e-05,0.22849624636199628,MC_NCEA,0.2759337601169352,pre_contact,0.0663273808163903,-1,calibration,62,1,0.04301603,bowl_on_plate,0.00012134533151059168
0.013293292190542334,64,64,0.6829316315248313,0,0.033570416805629444,1,83,1,0.19298944,1,15,26,2.4375,7.198041858692619e-11,0.4908529093748217,0.0005542517894092837,0.48575099638794544,MC_NCEA,0.28338194273110057,pre_contact,0.0663273808163903,1,calibration,63,1,0.09681871,bowl_on_plate,0.00047085105475480615
0.023212016056372808,64,64,0.5731730823107307,0,0.053411782981822954,1,236,1,0.022617124,1,16,26,2.4375,4.693245530344931e-13,0.16861462131929547,1.5605375112757696e-05,0.2597351848587765,MC_NCEA,0.25396195082168094,pre_contact,0.07480848105015955,-1,calibration,64,1,0.02435799,bowl_on_plate,7.900727843118682e-05
0.01067859583835032,64,64,0.6422827348243666,0,0.05605196486764578,1,6,1,0.04613568,1,16,26,2.4375,8.871388544394443e-13,0.17493882638238903,5.613623725722115e-05,0.598918711501299,MC_NCEA,0.2600485425966531,pre_contact,0.07480848105015955,1,calibration,65,1,0.02850064,bowl_on_plate,0.0001498482395722034
0.024261596931144377,64,64,0.5902712067593253,0,0.05280965654791562,1,236,1,0.022617124,1,16,26,2.4375,1.9970165561697053e-15,0.21900125039050347,1.0395911784613466e-05,0.2948443874943364,MC_NCEA,0.303004886950965,pre_contact,0.08470692045818351,-1,calibration,66,1,0.02948156,bowl_on_plate,6.448538372255674e-05
0.010991736863592998,64,64,0.3083519572752901,0,0.02784060805335457,1,6,1,0.04613568,1,16,26,0.7481600007564662,5.611727936604563e-13,0.18681017808057682,3.273168709819038e-05,0.6067568758517482,MC_NCEA,0.29645388509417026,pre_contact,0.08470692045818351,1,calibration,67,1,0.037308715,bowl_on_plate,0.00011442322683474782
0.019997033898554208,64,64,0.4237046494342863,0,0.01761608923325242,1,246,1,0.031271435,1,17,26,1.7552478465407673,4.488912933545523e-11,0.21937112618731341,4.641174352250558e-05,0.1438578626549394,MC_NCEA,0.2459119553495144,pre_contact,0.06124349008580679,-1,calibration,68,1,0.04076156,bowl_on_plate,0.00013625232992137137
0.021885942387623383,64,64,0.5373450935472035,0,0.0003718531288156394,1,30,1,0.036662158,1,17,26,2.4375,4.804242061141513e-12,0.14919865696512147,9.891137403585138e-05,0.09992789939205621,MC_NCEA,0.26565595640918155,pre_contact,0.06124349008580679,1,calibration,69,1,0.06206177,bowl_on_plate,0.00019890839503233781
0.0284295650364271,64,64,0.6061262016613225,0,0.0708009831144983,1,43,1,0.041768778,1,17,26,2.4375,3.169371111404752e-11,0.36950344791995055,0.00027036482606815495,0.22335719552889996,MC_NCEA,0.28579361567327444,pre_contact,0.08383158440087307,-1,calibration,70,1,0.040389415,bowl_on_plate,0.00032885548562744393
0.026018206657822642,64,64,0.33400422667261187,0,0.03805020169439525,1,148,1,0.06651705,1,17,26,1.363440790597831,6.53377183901196e-11,0.005193768555654479,3.0747928758159364e-05,0.3013558262154781,MC_NCEA,0.2753842703015715,pre_contact,0.08383158440087307,1,calibration,71,1,0.08885611,bowl_on_plate,0.00011090162984944696
0.021762513941282265,64,64,0.10938969073792579,0,0.01940940742407597,1,120,1,0.03370767,2,18,26,0.3291182152464848,2.998147541244521e-13,0.043538259544582264,1.8095565931758798e-05,0.17427388333233035,MC_NCEA,0.2082475197118761,pre_contact,0.06859026888226091,-1,calibration,72,1,0.019749697,bowl_on_plate,8.507776661798028e-05
0.02563686712129062,64,64,0.051810336848896264,0,0.018145866192064375,1,110,1,0.08191317,2,18,26,0.03806015283377566,1.5665183259318851e-12,0.0828080470873605,5.751140340196346e-05,0.13812597291837667,MC_NCEA,0.24551048097449724,pre_contact,0.06859026888226091,1,calibration,73,1,0.0699003,bowl_on_plate,0.00015167254649667283
0.0218468105577527,64,64,0.0842488120790819,0,0.01775480647077569,1,120,1,0.03370767,2,18,26,0.20399620936570884,4.669634087138851e-13,0.04426274337936767,1.8565747764141167e-05,0.17296654190210187,MC_NCEA,0.21499341722786539,pre_contact,0.07090810961892378,-1,calibration,74,1,0.02029583,bowl_on_plate,8.617597754395634e-05
0.025840910643394888,64,64,0.06292654389894324,0,0.015181165537926292,1,110,1,0.08191317,2,18,26,0.09434888242142962,1.4035590983869485e-12,0.08198253695172251,6.159462883894943e-05,0.1382397054913216,MC_NCEA,0.24766957417858065,pre_contact,0.07090810961892378,1,calibration,75,1,0.07194409,bowl_on_plate,0.00015696449132074353
0.02804629772544579,64,64,0.5614937957113667,0,0.0401141054658675,1,187,1,0.47608954,2,19,26,2.4375,8.022145371499131e-12,0.1716022923440269,3.736108783246394e-05,0.1983293251169521,MC_NCEA,0.3306126866196585,pre_contact,0.09537370720441178,-1,calibration,76,1,0.12848012,bowl_on_plate,0.00012224743405481187
0.02521017547070844,64,64,0.5368278374936961,0,0.043037969992475965,1,104,1,0.060909793,2,19,26,2.4375,7.482066242588934e-12,0.09878818314965798,0.00013231811488095339,0.14771868619645942,MC_NCEA,0.22920825151048604,pre_contact,0.09537370720441178,1,calibration,77,1,0.025938528,bowl_on_plate,0.0002300592227066356
0.029133435673507166,64,64,0.6234773253725077,0,0.038784944322887226,1,245,1,0.03711867,2,19,26,2.4375,1.1098372425975126e-13,0.23695287580618712,8.891257473849392e-05,0.4428448384815019,MC_NCEA,0.33231996027434635,pre_contact,0.10654929407104538,-1,calibration,78,1,0.14573474,bowl_on_plate,0.00018858692928036547
0.022145845280904797,64,64,0.25228311082272203,0,0.03476260339259837,1,254,1,0.040610068,2,19,26,1.169558551240935,1.2989888749466368e-12,0.01658050408380811,3.4546798246978686e-06,0.07527304410774355,MC_NCEA,0.19767678029664773,pre_contact,0.10654929407104538,1,calibration,79,1,0.035009455,bowl_on_plate,3.717353803284196e-05
0.024227293465726985,64,64,0.5697409689210479,0,0.09111910898184654,1,120,1,0.03370767,2,20,26,2.4375,5.013656805737966e-16,0.09822913035571662,1.7658996234276446e-05,0.3129580552532878,MC_NCEA,0.29655317026256295,pre_contact,0.04347826240129511,-1,calibration,80,1,0.03914225,bowl_on_plate,8.40452169591499e-05
0.020547633603126017,64,64,0.2354597242918975,0,0.007944092105618639,1,30,1,0.036662158,2,20,26,1.1306918703370057,2.683476651189716e-13,0.02376375009630219,1.0903486239627496e-06,0.022841910677286963,MC_NCEA,0.1601387986958342,pre_contact,0.04347826240129511,1,calibration,81,1,0.04317461,bowl_on_plate,2.0883951962813452e-05
0.024494808171780024,64,64,0.5731600019867656,0,0.09336523215764125,1,120,1,0.03370767,2,20,26,2.4375,9.381137366625111e-14,0.10283319166413457,2.6209929963916915e-05,0.3254406083396362,MC_NCEA,0.2657068997240367,pre_contact,0.048736134232676726,-1,calibration,82,1,0.03945888,bowl_on_plate,0.00010239126908856422
0.02114557592023306,64,64,0.19384077002682926,0,0.009666767668366974,1,30,1,0.036662158,2,20,26,0.9232760116634927,3.5311613639101677e-13,0.022746173316162164,7.937975759246551e-07,0.02318087135656229,MC_NCEA,0.19467031172387397,pre_contact,0.048736134232676726,1,calibration,83,1,0.046529032,bowl_on_plate,1.781906367825936e-05
0.02859231112850288,64,64,0.5547918984560901,0,0.04652413142652508,1,40,1,0.057508744,2,21,26,2.4375,8.163699219452923e-11,0.27988371244403404,0.0003987123272793134,0.05617706742750047,MC_NCEA,0.2741103375209756,pre_contact,0.050497600079882056,-1,calibration,84,1,0.039064776,bowl_on_plate,0.00039935564464738116
0.01806748013492971,64,64,0.5105827580579373,0,0.006579223164761894,1,30,1,0.036662158,2,21,26,2.4375,7.821854241270705e-14,0.069578783334431,1.074507947964926e-05,0.0458242618756977,MC_NCEA,0.2177969938375473,pre_contact,0.050497600079882056,1,calibration,85,1,0.034727205,bowl_on_plate,6.555937607893858e-05
0.030292517406262976,64,64,0.5509692379328984,0,0.04928084624791196,1,40,1,0.057508744,2,21,26,2.4375,8.072576567214328e-11,0.2688941132893945,0.0003963141528587376,0.04805576214151327,MC_NCEA,0.2918797710782821,pre_contact,0.06359754476600496,-1,calibration,86,1,0.04469305,bowl_on_plate,0.00039815281129673696
0.019154057321872274,64,64,0.5138679324662782,0,0.006585463413238957,1,30,1,0.036662158,2,21,26,2.4375,4.029154062744441e-14,0.07906406134612769,1.1323671936233898e-05,0.052764277313286825,MC_NCEA,0.20113068011210788,pre_contact,0.06359754476600496,1,calibration,87,1,0.037798066,bowl_on_plate,6.730132817778234e-05
0.016393328510931414,64,64,0.2247183861277154,0,0.02183042259953294,1,6,1,0.04613568,2,22,26,1.0560335928466393,7.95074206781333e-12,0.04172783834273061,0.00014790179150441632,0.025682597649751886,MC_NCEA,0.18885372232187259,pre_contact,0.0489815986193818,-1,calibration,88,1,0.015239284,bowl_on_plate,0.00024322976092938653
0.021854043257768678,64,64,0.4981879364486795,0,0.011402243003536908,1,8,1,0.06222517,2,22,26,2.4375,1.349304215204596e-12,0.03384118300794048,3.779326537018131e-06,0.01959471990757065,MC_NCEA,0.1357768571498918,pre_contact,0.0489815986193818,1,calibration,89,1,0.051818147,bowl_on_plate,3.8880980116340336e-05
0.022828784167528038,64,64,0.5190581811415386,0,0.03695182204952877,1,6,1,0.04613568,2,22,26,2.4375,3.294050659554438e-11,0.007511802611214466,2.8428819479707497e-05,0.15025067424405833,MC_NCEA,0.14865550304914849,pre_contact,0.11721720572863303,-1,calibration,90,1,0.02263296,bowl_on_plate,0.00010663736583338412
0.02438075829399806,64,64,0.5087517232580723,0,0.055663766835184036,1,7,1,0.18429202,2,22,26,2.4375,9.572188334044704e-13,0.023573198218454904,2.1919138602934924e-05,0.08266349893234642,MC_NCEA,0.27888130966456953,pre_contact,0.11721720572863303,1,calibration,91,1,0.10142826,bowl_on_plate,9.363575941473412e-05
0.02580276248848032,64,64,0.6214298926100805,0,0.04692108724351892,1,52,1,0.03418363,2,23,26,2.4375,3.6032779785347762e-12,0.2322433128312709,0.0001980681732711016,0.4372080820422574,MC_NCEA,0.30086428158409606,pre_contact,0.06538872608515625,-1,calibration,92,1,0.025835356,bowl_on_plate,0.00028147339005391014
