B2_error,C3_FULL_error,C3_K64_error,C5_error,O_FULL_error,O_K64_error,c4_override_loss,consequence_group,direction_family_id,learned_compression_loss,learned_metric_loss,level,n_targets,oracle_bank_compression_loss,phase,split,task_id
0.306043872073,0.202266586441,0.31529877958,0.32435816851,0.0192653752894,0.0859049968148,0.00905938892967,gripper_and_articulation,ALL,0.113032193139,0.183001211151,phase,3840,0.0666396215253,contact_onset,HISTORICAL_EXPLORATORY_EPISODES_40_49,ALL
0.046002958489,0.024300872472,0.0407929832645,0.0477516811528,0.00185435930888,0.00598025300637,0.00695869788835,task_progress_and_constraint,ALL,0.0164921107924,0.0224465131631,phase,3840,0.00412589369749,contact_onset,HISTORICAL_EXPLORATORY_EPISODES_40_49,ALL
0.0294232932047,0.0121110344544,0.0254782302586,0.0603105815401,0.0104858546848,0.0245172939656,0.0348323512815,BALANCED_TASK_EFFECT,ALL,0.0133671958043,0.00162517976958,phase,3840,0.0140314392808,free_space,HISTORICAL_EXPLORATORY_EPISODES_40_49,ALL
3.26722430057e-30,4.62345633014e-30,2.57507287326e-30,3.38362827186e-30,5.86441764862e-30,3.03249944141e-30,8.08555398601e-31,object_pose,ALL,-2.04838345688e-30,-1.24096131848e-30,phase,3840,-2.83191820721e-30,free_space,HISTORICAL_EXPLORATORY_EPISODES_40_49,ALL
0.147115994587,0.0605534059184,0.127389875184,0.301551601551,0.0524276334156,0.122585675067,0.174161726367,tcp_object_relative_pose,ALL,0.0668364692653,0.00812577250285,phase,3840,0.0701580416517,free_space,HISTORICAL_EXPLORATORY_EPISODES_40_49,ALL
0,0,0,0,0,0,0,contact_mode_and_penetration,ALL,0,0,phase,3840,0,free_space,HISTORICAL_EXPLORATORY_EPISODES_40_49,ALL
4.71436546906e-07,1.76635350726e-06,1.27610945523e-06,1.30615022332e-06,1.64000846628e-06,7.94760933709e-07,3.00407680885e-08,gripper_and_articulation,ALL,-4.90244052026e-07,1.26345040983e-07,phase,3840,-8.45247532566e-07,free_space,HISTORICAL_EXPLORATORY_EPISODES_40_49,ALL
1.34413860702e-31,2.2268564982e-31,2.06636233617e-31,1.50463276905e-31,2.60803013302e-31,2.32716534947e-31,-5.61729567113e-32,task_progress_and_constraint,ALL,-1.60494162032e-32,-3.81173634827e-32,phase,3840,-2.80864783556e-32,free_space,HISTORICAL_EXPLORATORY_EPISODES_40_49,ALL
0.368935331482,0.255056058699,0.329738035283,0.446333567522,0.0341863178338,0.141518262956,0.116595532239,BALANCED_TASK_EFFECT,ALL,0.0746819765839,0.220869740865,phase,3840,0.107331945122,post_contact,HISTORICAL_EXPLORATORY_EPISODES_40_49,ALL
0.170752362918,0.124914286173,0.18581672177,0.224697649485,0.0555972083114,0.0979939876382,0.0388809277153,object_pose,ALL,0.0609024355968,0.0693170778618,phase,3840,0.0423967793268,post_contact,HISTORICAL_EXPLORATORY_EPISODES_40_49,ALL
0.167959465763,0.128953303853,0.186395645582,0.234325982363,0.0493039351676,0.089261575733,0.0479303367813,tcp_object_relative_pose,ALL,0.0574423417286,0.0796493686857,phase,3840,0.0399576405654,post_contact,HISTORICAL_EXPLORATORY_EPISODES_40_49,ALL
0.833727727761,0.702257497478,0.841099021144,0.967286122306,0.0372606275733,0.340285501908,0.126187101162,contact_mode_and_penetration,ALL,0.138841523666,0.664996869904,phase,3840,0.303024874334,post_contact,HISTORICAL_EXPLORATORY_EPISODES_40_49,ALL
0.480049787493,0.152202299284,0.242369083048,0.572609529839,0.0254439609811,0.171804787168,0.330240446791,gripper_and_articulation,ALL,0.0901667837639,0.126758338303,phase,3840,0.146360826187,post_contact,HISTORICAL_EXPLORATORY_EPISODES_40_49,ALL
0.192187313474,0.166952906707,0.193009704871,0.232748553619,0.00332585713579,0.00824546233382,0.0397388487472,task_progress_and_constraint,ALL,0.0260567981639,0.163627049572,phase,3840,0.00491960519802,post_contact,HISTORICAL_EXPLORATORY_EPISODES_40_49,ALL
0.347644158998,0.299797121575,0.37380703524,0.432606752572,0.0445738128998,0.174382825149,0.0587997173321,BALANCED_TASK_EFFECT,ALL,0.0740099136646,0.255223308676,phase,3840,0.129809012249,pre_contact,HISTORICAL_EXPLORATORY_EPISODES_40_49,ALL
0.142564453862,0.134369906256,0.180008725787,0.202548170554,0.0431415502053,0.072619429905,0.0225394447672,object_pose,ALL,0.0456388195304,0.091228356051,phase,3840,0.0294778796997,pre_contact,HISTORICAL_EXPLORATORY_EPISODES_40_49,ALL
0.237528858321,0.194281779222,0.281061186963,0.370025152983,0.10233216424,0.171210180805,0.0889639660194,tcp_object_relative_pose,ALL,0.0867794077414,0.0919496149817,phase,3840,0.0688780165645,pre_contact,HISTORICAL_EXPLORATORY_EPISODES_40_49,ALL
1.09887587776,0.99786999219,1.17123249613,1.26676287554,0.0544125246045,0.562502937051,0.0955303794117,contact_mode_and_penetration,ALL,0.173362503938,0.943457467585,phase,3840,0.508090412447,pre_contact,HISTORICAL_EXPLORATORY_EPISODES_40_49,ALL
0.204689053955,0.132524646295,0.195658405268,0.263925381749,0.0198684427762,0.0581952640817,0.068266976481,gripper_and_articulation,ALL,0.0631337589727,0.112656203519,phase,3840,0.0383268213056,pre_contact,HISTORICAL_EXPLORATORY_EPISODES_40_49,ALL
0.0545625510917,0.0399392839139,0.0410743620545,0.0597721820355,0.00311438267327,0.00738631390299,0.018697819981,task_progress_and_constraint,ALL,0.00113507814064,0.0368249012406,phase,3840,0.00427193122973,pre_contact,HISTORICAL_EXPLORATORY_EPISODES_40_49,ALL
0.266103508161,0.205676991802,0.265027503578,0.317940036833,0.0288503574729,0.114310435076,0.0529125332553,BALANCED_TASK_EFFECT,0,0.0593505117756,0.176826634329,direction_family,5120,0.0854600776032,ALL,HISTORICAL_EXPLORATORY_EPISODES_40_49,ALL
0.112424453802,0.0940857476146,0.133576833017,0.148510652737,0.0333363529956,0.0619467458908,0.0149338197202,object_pose,0,0.0394910854023,0.060749394619,direction_family,5120,0.0286103928952,ALL,HISTORICAL_EXPLORATORY_EPISODES_40_49,ALL
0.177087246198,0.128799954791,0.19639601313,0.280353437694,0.061738116786,0.115559656219,0.0839574245644,tcp_object_relative_pose,0,0.0675960583391,0.0670618380046,direction_family,5120,0.053821539433,ALL,HISTORICAL_EXPLORATORY_EPISODES_40_49,ALL
0.71072475041,0.626388214104,0.752006295477,0.829399674854,0.0318128753922,0.322207899312,0.0773933793762,contact_mode_and_penetration,0,0.125618081373,0.594575338712,direction_family,5120,0.29039502392,ALL,HISTORICAL_EXPLORATORY_EPISODES_40_49,ALL
0.252550005939,0.120597917333,0.178115456341,0.254320863876,0.0152692825304,0.0671296281963,0.0762054075353,gripper_and_articulation,0,0.0575175390075,0.105328634803,direction_family,5120,0.0518603456659,ALL,HISTORICAL_EXPLORATORY_EPISODES_40_49,ALL
0.077731084457,0.0585131251694,0.0650429199252,0.0771155550056,0.00209515966009,0.0047082457619,0.0120726350805,task_progress_and_constraint,0,0.00652979475578,0.0564179655093,direction_family,5120,0.00261308610181,ALL,HISTORICAL_EXPLORATORY_EPISODES_40_49,ALL
0.273015776164,0.19161118373,0.26444572606,0.350195171824,0.0312609948941,0.12890383986,0.0857494457648,BALANCED_TASK_EFFECT,1,0.0728345423297,0.160350188836,direction_family,5120,0.097642844966,ALL,HISTORICAL_EXPLORATORY_EPISODES_40_49,ALL
0.116761624774,0.0815823360606,0.129660520754,0.173751095356,0.0401552726018,0.0642255096046,0.0440905746018,object_pose,1,0.0480781846938,0.0414270634588,direction_family,5120,0.0240702370028,ALL,HISTORICAL_EXPLORATORY_EPISODES_40_49,ALL
0.182410826906,0.11362277812,0.187321470963,0.280389032364,0.0680351224126,0.121681637442,0.093067561401,tcp_object_relative_pose,1,0.0736986928431,0.0455876557071,direction_family,5120,0.0536465150295,ALL,HISTORICAL_EXPLORATORY_EPISODES_40_49,ALL
0.73975950351,0.60376930599,0.753608138672,0.880127819686,0.0288658935474,0.360501548036,0.126519681014,contact_mode_and_penetration,1,0.149838832682,0.574903412443,direction_family,5120,0.331635654488,ALL,HISTORICAL_EXPLORATORY_EPISODES_40_49,ALL
0.254391118626,0.10677004356,0.185412043608,0.329247220378,0.0172466133292,0.0925985611571,0.14383517677,gripper_and_articulation,1,0.0786420000484,0.0895234302306,direction_family,5120,0.0753519478279,ALL,HISTORICAL_EXPLORATORY_EPISODES_40_49,ALL
0.0717558070042,0.0523114549197,0.0662264563007,0.0874606913384,0.00200207257928,0.00551194306098,0.0212342350377,task_progress_and_constraint,1,0.013915001381,0.0503093823404,direction_family,5120,0.0035098704817,ALL,HISTORICAL_EXPLORATORY_EPISODES_40_49,ALL
0.27686515608,0.215674055175,0.2755125167,0.334746056682,0.0294694160952,0.118534819992,0.0592335399824,BALANCED_TASK_EFFECT,2,0.0598384615248,0.18620463908,direction_family,5120,0.0890654038973,ALL,HISTORICAL_EXPLORATORY_EPISODES_40_49,ALL
0.125068273354,0.102510657939,0.137568211974,0.160292901279,0.0366411792357,0.0628088860254,0.0227246893046,object_pose,2,0.0350575540357,0.065869478703,direction_family,5120,0.0261677067898,ALL,HISTORICAL_EXPLORATORY_EPISODES_40_49,ALL
0.176997980784,0.135395230601,0.198859898969,0.286619488307,0.0619945036461,0.117369524683,0.0877595893378,tcp_object_relative_pose,2,0.0634646683683,0.073400726955,direction_family,5120,0.0553750210369,ALL,HISTORICAL_EXPLORATORY_EPISODES_40_49,ALL
0.776035536279,0.640015657218,0.764777903084,0.849087122133,0.0306690120634,0.329305663379,0.0843092190488,contact_mode_and_penetration,2,0.124762245866,0.609346645155,direction_family,5120,0.298636651315,ALL,HISTORICAL_EXPLORATORY_EPISODES_40_49,ALL
0.236146264153,0.137878512887,0.201468158055,0.287102705432,0.0159186684317,0.0772011927659,0.0856345473767,gripper_and_articulation,2,0.063589645168,0.121959844455,direction_family,5120,0.0612825243342,ALL,HISTORICAL_EXPLORATORY_EPISODES_40_49,ALL
0.0700777258301,0.0625702172309,0.0748884114168,0.090628066261,0.00212371709908,0.0059888331095,0.0157396548442,task_progress_and_constraint,2,0.0123181941859,0.0604465001318,direction_family,5120,0.00386511601042,ALL,HISTORICAL_EXPLORATORY_EPISODES_40_49,ALL
