action_reconstruction_rmse,balanced_task_effect_error,contact_mode_preserved,distance_spearman_with_correct,intervention,level,mean_abs_distance_change,n_targets,ndcg_at_16,oracle_regret,phase,recall_at_8,relative_mean_abs_distance_change,selected_code_changed,split,task_id,task_progress_abs_error
0.0212433854679,0.0121110344544,1,1,correct_context,phase,0,3840,0.989276990729,0.00162517976305,free_space,0.762760416667,0,0,HISTORICAL_EXPLORATORY_EPISODES_40_49,ALL,8.23993651089e-19
0.0193723397571,0.0136738487651,1,0.947826891184,history_actions_masks_shuffled_within_task,phase,0.046916726546,3840,0.976505634788,0.00318799407493,free_space,0.650325520833,1.16266135127,0.35625,HISTORICAL_EXPLORATORY_EPISODES_40_49,ALL,8.09537622123e-19
0.0211742879135,0.0123200995443,1,0.993264649011,nominal_shuffled_within_task,phase,0.00390651755604,3840,0.987592139012,0.00183424485813,free_space,0.748567708333,0.0918778091729,0.127864583333,HISTORICAL_EXPLORATORY_EPISODES_40_49,ALL,8.09537622123e-19
0.0212856342467,0.0122183451224,1,0.998066935994,nominal_zeroed,phase,0.00137395435249,3840,0.988860256503,0.00173249043673,free_space,0.756087239583,0.0320368938562,0.0979166666667,HISTORICAL_EXPLORATORY_EPISODES_40_49,ALL,7.8062556419e-19
0.0193269579322,0.0162760047103,1,0.895489257831,state_and_nominal_jointly_shuffled,phase,0.0368784308023,3840,0.956698523282,0.00579015000906,free_space,0.57080078125,0.811200643757,0.476302083333,HISTORICAL_EXPLORATORY_EPISODES_40_49,ALL,7.66169535223e-19
0.019339455815,0.0160743055183,1,0.900552691429,state_mask_contact_shuffled_within_task,phase,0.0360704852768,3840,0.95747176698,0.00558845081575,free_space,0.57626953125,0.801755672181,0.458072916667,HISTORICAL_EXPLORATORY_EPISODES_40_49,ALL,6.93889390391e-19
0.0204751874743,0.319250535081,0.995052083333,0.760121249431,all_context_zeroed_action_pair_retained,phase,0.168588237116,3840,0.415911545836,0.285064217462,post_contact,0.181380208333,0.640701142622,0.7046875,HISTORICAL_EXPLORATORY_EPISODES_40_49,ALL,0.0189991300501
0.0181478818044,0.255056058699,0.9953125,1,correct_context,phase,0,3840,0.518332507708,0.220869741223,post_contact,0.260286458333,0,0,HISTORICAL_EXPLORATORY_EPISODES_40_49,ALL,0.018536856604
0.0179104586562,0.271438774612,0.995833333333,0.927450138894,history_actions_masks_shuffled_within_task,phase,0.106888462066,3840,0.482999313219,0.23725245722,post_contact,0.2306640625,0.40324187868,0.32265625,HISTORICAL_EXPLORATORY_EPISODES_40_49,ALL,0.0178891598453
0.0181782839802,0.253937048465,0.9953125,0.998916382618,nominal_shuffled_within_task,phase,0.00863727526613,3840,0.518700279263,0.219750731052,post_contact,0.26005859375,0.0320955974561,0.05625,HISTORICAL_EXPLORATORY_EPISODES_40_49,ALL,0.0179691223544
0.0181175562799,0.254040550181,0.995572916667,0.99901196534,nominal_zeroed,phase,0.0105905231542,3840,0.51890734552,0.219854232739,post_contact,0.25986328125,0.0313663070472,0.0572916666667,HISTORICAL_EXPLORATORY_EPISODES_40_49,ALL,0.0182820426097
0.0180577824939,0.293680111207,0.995572916667,0.866912220924,state_and_nominal_jointly_shuffled,phase,0.114693556336,3840,0.468086531383,0.259493793619,post_contact,0.225358072917,0.506400491859,0.440364583333,HISTORICAL_EXPLORATORY_EPISODES_40_49,ALL,0.018637964617
0.0180277642032,0.29373567692,0.994791666667,0.868602413305,state_mask_contact_shuffled_within_task,phase,0.112744315423,3840,0.470436970547,0.259549359292,post_contact,0.226497395833,0.515127708912,0.433072916667,HISTORICAL_EXPLORATORY_EPISODES_40_49,ALL,0.0185263868937
0.0204751874743,0.327205855948,0.888541666667,0.770350184248,all_context_zeroed_action_pair_retained,phase,0.0865898347964,3840,0.408773863834,0.282632043075,pre_contact,0.180989583333,0.665227699013,0.690885416667,HISTORICAL_EXPLORATORY_EPISODES_40_49,ALL,0.000464917342982
0.0187018799815,0.299797121575,0.892708333333,1,correct_context,phase,0,3840,0.44654414371,0.255223308852,pre_contact,0.211100260417,0,0,HISTORICAL_EXPLORATORY_EPISODES_40_49,ALL,0.000398568909856
0.0188007382203,0.305626280727,0.892708333333,0.920138818468,history_actions_masks_shuffled_within_task,phase,0.0617774597832,3840,0.441764037162,0.26105246784,pre_contact,0.208365885417,0.348366356283,0.330989583333,HISTORICAL_EXPLORATORY_EPISODES_40_49,ALL,0.00041215745296
0.0187066382922,0.298764780348,0.890104166667,0.977484958206,nominal_shuffled_within_task,phase,0.0332301388881,3840,0.448316168233,0.254190967678,pre_contact,0.211555989583,0.222484189568,0.141666666667,HISTORICAL_EXPLORATORY_EPISODES_40_49,ALL,0.000399304275282
0.0186875930338,0.300275073436,0.891927083333,0.994212123305,nominal_zeroed,phase,0.0140310930684,3840,0.446298284119,0.255701260759,pre_contact,0.2103515625,0.0684045005083,0.0872395833333,HISTORICAL_EXPLORATORY_EPISODES_40_49,ALL,0.000397287880334
0.0187401619718,0.305771097674,0.895052083333,0.878935602747,state_and_nominal_jointly_shuffled,phase,0.0771880241003,3840,0.436595300607,0.26119728478,pre_contact,0.200944010417,0.494465402883,0.426041666667,HISTORICAL_EXPLORATORY_EPISODES_40_49,ALL,0.000416001948026
0.0185641092366,0.304780987701,0.89609375,0.894839491512,state_mask_contact_shuffled_within_task,phase,0.0734051466675,3840,0.439403211439,0.26020717498,pre_contact,0.203515625,0.452750917001,0.41015625,HISTORICAL_EXPLORATORY_EPISODES_40_49,ALL,0.00040432828701
